,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/jscomp/TypedScopeCreator$FirstOrderFunctionAnalyzer:enterScope(Lcom/google/javascript/jscomp/NodeTraversal;)V,0.06586785,0.35681224,1.00000000,2608.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/TypeInference:updateScopeForTypeChange(Lcom/google/javascript/jscomp/type/FlowScope;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/jstype/JSType;)V,0.20767720,0.34308184,1.00000000,2492.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/NodeTraversal:getInputId()Lcom/google/javascript/rhino/InputId;,0.06919038,0.35588417,1.00000000,2608.00000000,3.00000000,7587.00000000
com/google/javascript/rhino/Node:getParent()Lcom/google/javascript/rhino/Node;,0.32659133,0.87274997,3.00000000,6335.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/Compiler:<init>(Ljava/io/PrintStream;)V,0.15167867,0.88939703,3.00000000,6487.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/Scope:isBottom()Z,0.04685364,0.10011169,1.00000000,732.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/DependencyOptions:<init>()V,0.11237537,0.88536785,3.00000000,6477.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/NodeTraversal:traverseBranch(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.49890942,0.88371022,3.00000000,6396.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/DataFlowAnalysis:<init>(Lcom/google/javascript/jscomp/ControlFlowGraph;Lcom/google/javascript/jscomp/JoinOp;)V,0.05156195,0.39393711,1.00000000,2884.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processVariableInitializer(Lcom/google/javascript/rhino/head/ast/VariableInitializer;)Lcom/google/javascript/rhino/Node;,0.12514364,0.63470728,3.00000000,4640.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/CompilerOptions:getWarningsGuard()Lcom/google/javascript/jscomp/WarningsGuard;,0.11683178,0.88452480,3.00000000,6471.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processInfixExpression(Lcom/google/javascript/rhino/head/ast/InfixExpression;)Lcom/google/javascript/rhino/Node;,0.09693373,0.65521539,1.00000000,4777.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/parsing/JsDocTokenStream:addToString(I)V,0.04757912,0.51373857,1.00000000,3763.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/TypeCheck:checkNoTypeCheckSection(Lcom/google/javascript/rhino/Node;Z)V,0.12670230,0.32458421,1.00000000,2371.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/CodingConventions$Proxy:defineDelegateProxyPrototypeProperties(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/rhino/jstype/StaticScope;Ljava/util/List;Ljava/util/Map;)V,0.06512273,0.35604602,1.00000000,2607.00000000,3.00000000,7587.00000000
com/google/javascript/rhino/jstype/FunctionBuilder:withTypeOfThis(Lcom/google/javascript/rhino/jstype/ObjectType;)Lcom/google/javascript/rhino/jstype/FunctionBuilder;,0.06795225,0.35237350,1.00000000,2580.00000000,3.00000000,7587.00000000
com/google/javascript/rhino/jstype/BooleanType:toStringHelper(Z)Ljava/lang/String;,0.05126594,0.91610052,1.00000000,6700.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/type/SemanticReverseAbstractInterpreter:caseEquality(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/type/FlowScope;Lcom/google/common/base/Function;)Lcom/google/javascript/jscomp/type/FlowScope;,0.09827620,0.01636652,1.00000000,116.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/Compiler:getDiagnosticGroups()Lcom/google/javascript/jscomp/DiagnosticGroups;,0.12218222,0.88518010,3.00000000,6473.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processExpressionStatement(Lcom/google/javascript/rhino/head/ast/ExpressionStatement;)Lcom/google/javascript/rhino/Node;,0.10862482,0.79636102,2.00000000,5819.00000000,3.00000000,7587.00000000
com/google/javascript/rhino/jstype/SimpleSlot:isTypeInferred()Z,0.05513824,0.12237400,1.00000000,893.00000000,3.00000000,7587.00000000
com/google/javascript/rhino/IR:mayBeStatement(Lcom/google/javascript/rhino/Node;)Z,0.05600422,0.53995312,1.00000000,3942.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/ControlFlowAnalysis:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.26076524,0.40848652,3.00000000,2983.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/NodeUtil:isGet(Lcom/google/javascript/rhino/Node;)Z,0.10894200,0.69453635,2.00000000,5075.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/NodeTraversal:getScope()Lcom/google/javascript/jscomp/Scope;,0.15914213,0.69155647,1.00000000,5047.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/WarningsGuard:getPriority()I,0.11219645,0.88204366,3.00000000,6453.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/ControlFlowAnalysis:handleStmt(Lcom/google/javascript/rhino/Node;)V,0.15063329,0.29503852,3.00000000,2157.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/ControlFlowAnalysis:shouldTraverse(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Z,0.28098827,0.40935013,3.00000000,2983.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/TypedScopeCreator$FirstOrderFunctionAnalyzer:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.22271538,0.35997047,1.00000000,2608.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/BasicErrorManager$ErrorWithLevel:<init>(Lcom/google/javascript/jscomp/JSError;Lcom/google/javascript/jscomp/CheckLevel;)V,0.04700272,0.20100120,1.00000000,1472.00000000,3.00000000,7587.00000000
com/google/javascript/rhino/Node:getInputId()Lcom/google/javascript/rhino/InputId;,0.15176855,0.87560558,3.00000000,6395.00000000,3.00000000,7587.00000000
com/google/javascript/rhino/jstype/VoidType:toStringHelper(Z)Ljava/lang/String;,0.05126594,0.91568563,1.00000000,6697.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/TypeInference:redeclareSimpleVar(Lcom/google/javascript/jscomp/type/FlowScope;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/JSType;)V,0.12264875,0.14637477,1.00000000,1061.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/FunctionTypeBuilder$UnknownFunctionContents:get()Lcom/google/javascript/jscomp/FunctionTypeBuilder$FunctionContents;,0.04795595,0.34673510,1.00000000,2542.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/parsing/IRFactory:<init>(Ljava/lang/String;Lcom/google/javascript/rhino/jstype/StaticSourceFile;Lcom/google/javascript/jscomp/parsing/Config;Lcom/google/javascript/rhino/head/ErrorReporter;)V,0.14438362,0.89073961,3.00000000,6504.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/NodeTraversal$AbstractScopedCallback:shouldTraverse(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Z,0.07351907,0.35610689,1.00000000,2609.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/parsing/IRFactory:transform(Lcom/google/javascript/rhino/head/ast/AstNode;)Lcom/google/javascript/rhino/Node;,0.15279742,0.89054517,3.00000000,6504.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/BasicErrorManager:<init>()V,0.11778172,0.88920734,3.00000000,6500.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/NodeTraversal:traverse(Lcom/google/javascript/jscomp/AbstractCompiler;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/NodeTraversal$Callback;)V,0.17356294,0.87691957,3.00000000,6396.00000000,3.00000000,7587.00000000
com/google/javascript/rhino/JSDocInfo:hasType()Z,0.12808121,0.45843221,1.00000000,3350.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/BasicErrorManager:getErrors()[Lcom/google/javascript/jscomp/JSError;,0.04895029,0.80950843,1.00000000,5921.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/graph/LinkedDirectedGraph$AnnotatedLinkedDirectedGraphEdge:<init>(Lcom/google/javascript/jscomp/graph/DiGraph$DiGraphNode;Ljava/lang/Object;Lcom/google/javascript/jscomp/graph/DiGraph$DiGraphNode;)V,0.11908542,0.06248509,3.00000000,450.00000000,3.00000000,7587.00000000
com/google/javascript/rhino/IR:block()Lcom/google/javascript/rhino/Node;,0.06780377,0.56041970,1.00000000,4086.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/PrepareAst$PrepareAnnotations:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.19495728,0.87092285,3.00000000,6364.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/AstValidator:validateIf(Lcom/google/javascript/rhino/Node;)V,0.16878728,0.04647184,1.00000000,320.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/TypedScopeCreator:access$900(Lcom/google/javascript/jscomp/TypedScopeCreator;)Lcom/google/javascript/jscomp/CodingConvention;,0.05636367,0.14502564,1.00000000,1061.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/CompilerOptions:<init>()V,0.12105297,0.88563004,3.00000000,6476.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/CompilerOptions:setCodingConvention(Lcom/google/javascript/jscomp/CodingConvention;)V,0.04439255,0.77745553,1.00000000,5692.00000000,3.00000000,7587.00000000
com/google/javascript/rhino/jstype/FunctionType:getSuperClassConstructor()Lcom/google/javascript/rhino/jstype/FunctionType;,0.10783695,0.91889878,1.00000000,6697.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/ComposeWarningsGuard:level(Lcom/google/javascript/jscomp/JSError;)Lcom/google/javascript/jscomp/CheckLevel;,0.08256309,0.24736360,1.00000000,1806.00000000,3.00000000,7587.00000000
com/google/javascript/rhino/jstype/NumberType:visit(Lcom/google/javascript/rhino/jstype/Visitor;)Ljava/lang/Object;,0.04682883,0.00643626,1.00000000,47.00000000,3.00000000,7587.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createFromTypeNodes(Lcom/google/javascript/rhino/Node;Ljava/lang/String;Lcom/google/javascript/rhino/jstype/StaticScope;)Lcom/google/javascript/rhino/jstype/JSType;,0.07026611,0.34099820,1.00000000,2499.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/AstValidator:validateCodeRoot(Lcom/google/javascript/rhino/Node;)V,0.14317687,0.50355611,1.00000000,3671.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/Scope$Var:isLocal()Z,0.05064722,0.25912206,1.00000000,1894.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/TypeCheck:visitVar(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;)V,0.21957362,0.21011456,1.00000000,1516.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/graph/LinkedDirectedGraph$AnnotatedLinkedDirectedGraphEdge:getAnnotation()Lcom/google/javascript/jscomp/graph/Annotation;,0.05141605,0.00319639,1.00000000,23.00000000,3.00000000,7587.00000000
com/google/javascript/rhino/jstype/JSTypeNative:values()[Lcom/google/javascript/rhino/jstype/JSTypeNative;,0.04690956,0.91522863,1.00000000,6697.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/type/ChainableReverseAbstractInterpreter:getRestrictedWithoutUndefined(Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/JSType;,0.05119456,0.00521377,1.00000000,38.00000000,3.00000000,7587.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createFunctionType(Lcom/google/javascript/rhino/jstype/JSType;Z[Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/FunctionType;,0.05380598,0.91561996,1.00000000,6697.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/graph/LinkedDirectedGraph:isConnectedInDirection(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)Z,0.11880709,0.44433854,3.00000000,3254.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/LinkedFlowScope:getRootNode()Lcom/google/javascript/rhino/Node;,0.05895200,0.10182706,1.00000000,744.00000000,3.00000000,7587.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:<init>(Lcom/google/javascript/rhino/ErrorReporter;Z)V,0.05289094,0.91599975,1.00000000,6697.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/ErrorFormat$2:toFormatter(Lcom/google/javascript/jscomp/SourceExcerptProvider;Z)Lcom/google/javascript/jscomp/MessageFormatter;,0.12368384,0.88498952,3.00000000,6469.00000000,3.00000000,7587.00000000
com/google/javascript/rhino/Node:setWasEmptyNode(Z)V,0.04730995,0.01428994,1.00000000,101.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/CheckMissingReturn:exitScope(Lcom/google/javascript/jscomp/NodeTraversal;)V,0.05390518,0.01000772,1.00000000,70.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/LightweightMessageFormatter:<init>(Lcom/google/javascript/jscomp/SourceExcerptProvider;Lcom/google/javascript/jscomp/SourceExcerptProvider$SourceExcerpt;)V,0.11757465,0.88517404,3.00000000,6473.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/TypedScopeCreator$AbstractScopeBuilder:assertDefinitionNode(Lcom/google/javascript/rhino/Node;I)V,0.09415636,0.35282438,1.00000000,2583.00000000,3.00000000,7587.00000000
com/google/javascript/rhino/testing/BaseJSTypeTestCase:addMethod(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/rhino/jstype/ObjectType;Ljava/lang/String;Lcom/google/javascript/rhino/jstype/JSType;)V,0.06251201,0.80376571,1.00000000,5873.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/JSModule:<init>(Ljava/lang/String;)V,0.04691881,0.77345571,1.00000000,5658.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/AstValidator:validateVar(Lcom/google/javascript/rhino/Node;)V,0.16250438,0.40795457,1.00000000,2966.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/AbstractMessageFormatter:<init>(Lcom/google/javascript/jscomp/SourceExcerptProvider;)V,0.11220984,0.88911061,3.00000000,6502.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/parsing/IRFactory:transformTree(Lcom/google/javascript/rhino/head/ast/AstRoot;Lcom/google/javascript/rhino/jstype/StaticSourceFile;Ljava/lang/String;Lcom/google/javascript/jscomp/parsing/Config;Lcom/google/javascript/rhino/head/ErrorReporter;)Lcom/google/javascript/rhino/Node;,0.13349381,0.88992376,3.00000000,6504.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/BasicErrorManager$LeveledJSErrorComparator:compare(Lcom/google/javascript/jscomp/BasicErrorManager$ErrorWithLevel;Lcom/google/javascript/jscomp/BasicErrorManager$ErrorWithLevel;)I,0.04661069,0.20116536,1.00000000,1473.00000000,3.00000000,7587.00000000
com/google/javascript/jscomp/TypeCheck:getNativeType(Lcom/google/javascript/rhino/jstype/JSTypeNative;)Lcom/google/javascript/rhino/jstype/JSType;,0.14091127,0.32049971,1.00000000,2339.00000000,3.00000000,7587.00000000
