,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/jscomp/CodingConventions$Proxy:getAssertionFunctions()Ljava/util/Collection;,0.06171709,0.32172506,1.00000000,2234.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:setTemplateTypeName(Ljava/lang/String;)V,0.05653471,0.33026015,1.00000000,2294.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/JSType:isEnumType()Z,0.06810946,0.31762813,1.00000000,2205.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/JSDocInfoBuilder:<init>(Z)V,0.05529853,0.49995511,1.00000000,3470.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:validAssignmentTarget(Lcom/google/javascript/rhino/Node;)Z,0.08989563,0.46613005,1.00000000,3228.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/parsing/IRFactory:createTemplateNode()Lcom/google/javascript/rhino/Node;,0.05981634,0.88910542,1.00000000,6160.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/JsAst:<init>(Lcom/google/javascript/jscomp/SourceFile;)V,0.05839783,0.87343339,1.00000000,6050.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/ChainableReverseAbstractInterpreter:<init>(Lcom/google/javascript/jscomp/CodingConvention;Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V,0.05708435,0.36526500,1.00000000,2536.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/ObjectType$Property:setNode(Lcom/google/javascript/rhino/Node;)V,0.07281748,0.15806942,1.00000000,1097.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/parsing/JsDocInfoParser:lookAheadForTypeAnnotation()Z,0.06229695,0.33999691,1.00000000,2359.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/TypeInferencePass$TypeInferringCallback:shouldTraverse(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Z,0.07035687,0.34690581,1.00000000,2409.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/TypedScopeCreator$LocalScopeBuilder:handleFunctionInputs(Lcom/google/javascript/rhino/Node;)V,0.20777612,0.34980434,1.00000000,2419.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/TypeValidator:setShouldReport(Z)V,0.05624756,0.32957931,1.00000000,2290.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/LinkedFlowScope:<init>(Lcom/google/javascript/jscomp/LinkedFlowScope$FlatFlowScopeCache;)V,0.06014441,0.36675146,1.00000000,2546.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/Scope:getVars()Ljava/util/Iterator;,0.05671590,0.45717426,1.00000000,3173.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/Node:isScript()Z,0.11455420,0.87712746,1.00000000,6069.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/InferJSDocInfo:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.35650180,0.33676362,1.00000000,2306.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/NullType:toString()Ljava/lang/String;,0.05172854,0.91276439,1.00000000,6329.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/ChainableReverseAbstractInterpreter$1:<init>(Lcom/google/javascript/jscomp/ChainableReverseAbstractInterpreter;)V,0.05199697,0.36499028,1.00000000,2536.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:resetForTypeCheck()V,0.06467381,0.91343905,1.00000000,6329.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/FunctionType:setSource(Lcom/google/javascript/rhino/Node;)V,0.07613871,0.26537699,1.00000000,1838.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/Node:getFirstChild()Lcom/google/javascript/rhino/Node;,1.00000000,0.95375221,1.00000000,6507.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/VoidType:getDisplayName()Ljava/lang/String;,0.05172854,0.91276566,1.00000000,6329.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/TypedScopeCreator$GlobalScopeBuilder:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.20150641,0.36008966,1.00000000,2490.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/JSDocInfo:setReturnType(Lcom/google/javascript/rhino/JSTypeExpression;)V,0.05522171,0.29374294,1.00000000,2040.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/CodingConvention$AssertionFunctionSpec:<init>(Ljava/lang/String;)V,0.05495086,0.34931601,1.00000000,2426.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/DataFlowAnalysis$BranchedForwardDataFlowAnalysis:joinInputs(Lcom/google/javascript/jscomp/graph/DiGraph$DiGraphNode;)V,0.07516437,0.35950350,1.00000000,2491.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/FunctionType:getMaxArguments()I,0.10021642,0.15325221,1.00000000,1058.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/DiagnosticGroups:<init>()V,0.05197801,0.88448966,1.00000000,6131.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/Node:setVarArgs(Z)V,0.07076681,0.91355604,1.00000000,6331.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/PrototypeObjectType:getPropertiesCount()I,0.09901928,0.36704945,1.00000000,2541.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/FunctionType:setInstanceType(Lcom/google/javascript/rhino/jstype/ObjectType;)V,0.06210788,0.91310388,1.00000000,6329.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/TypeInferencePass:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;Lcom/google/javascript/jscomp/ReverseAbstractInterpreter;Lcom/google/javascript/jscomp/Scope;Lcom/google/javascript/jscomp/ScopeCreator;)V,0.06652060,0.34738850,1.00000000,2409.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/ControlFlowAnalysis:computeFallThrough(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node;,0.21663603,0.41020973,1.00000000,2835.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/InstanceObjectType:getImplicitPrototype()Lcom/google/javascript/rhino/jstype/ObjectType;,0.20112308,0.91569884,1.00000000,6329.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/Compiler:acceptConstKeyword()Z,0.05237158,0.87067977,1.00000000,6037.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/JSDocInfo:getType()Lcom/google/javascript/rhino/JSTypeExpression;,0.17365648,0.30055972,1.00000000,2085.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:shouldTolerateUndefinedValues()Z,0.05318961,0.30461078,1.00000000,2117.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/Compiler:addChangeHandler(Lcom/google/javascript/jscomp/CodeChangeHandler;)V,0.05269863,0.88631004,1.00000000,6142.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/CompilerOptions:setWarningLevel(Lcom/google/javascript/jscomp/DiagnosticGroup;Lcom/google/javascript/jscomp/CheckLevel;)V,0.06003280,0.88221193,1.00000000,6111.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/LinkedFlowScope:createChildFlowScope()Lcom/google/javascript/jscomp/FlowScope;,0.10258813,0.36707414,1.00000000,2546.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/NodeUtil:isStatement(Lcom/google/javascript/rhino/Node;)Z,0.07962734,0.72168818,1.00000000,5000.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/FunctionType:hasInstanceType()Z,0.08671860,0.91344767,1.00000000,6329.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/Node$StringNode:getString()Ljava/lang/String;,0.52735540,0.90093845,1.00000000,6193.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/Node:isBlock()Z,0.11027339,0.81598770,1.00000000,5651.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/VoidType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V,0.06158815,0.91310388,1.00000000,6329.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/ErrorFunctionType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Ljava/lang/String;)V,0.09793343,0.91478441,1.00000000,6329.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/JSType:setResolvedTypeInternal(Lcom/google/javascript/rhino/jstype/JSType;)V,0.07840744,0.37911954,1.00000000,2629.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/GoogleCodingConvention:isOptionalParameter(Lcom/google/javascript/rhino/Node;)Z,0.10182204,0.42305883,1.00000000,2933.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/JSDocInfo:<init>(Z)V,0.05532507,0.50201614,1.00000000,3484.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/Node:setStaticSourceFile(Lcom/google/javascript/rhino/jstype/StaticSourceFile;)V,0.06629019,0.94595516,1.00000000,6553.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/parsing/IRFactory:access$1800(Lcom/google/javascript/jscomp/parsing/IRFactory;)Lcom/google/javascript/jscomp/parsing/Config;,0.05232868,0.63916619,1.00000000,4431.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/TypeCheck:hasUnknownOrEmptySupertype(Lcom/google/javascript/rhino/jstype/FunctionType;)Z,0.20870718,0.08472003,1.00000000,564.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/DiagnosticGroupWarningsGuard:disables(Lcom/google/javascript/jscomp/DiagnosticGroup;)Z,0.05714346,0.43009009,1.00000000,2980.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/NullType:restrictByNotNullOrUndefined()Lcom/google/javascript/rhino/jstype/JSType;,0.35279493,0.30264130,1.00000000,2088.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/NodeUtil:getBestLValueName(Lcom/google/javascript/rhino/Node;)Ljava/lang/String;,0.16050593,0.35514955,1.00000000,2458.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/ComposeWarningsGuard$GuardComparator:<init>(Ljava/util/Map;Lcom/google/javascript/jscomp/ComposeWarningsGuard$1;)V,0.05501935,0.88478214,1.00000000,6131.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/PrototypeObjectType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Ljava/lang/String;Lcom/google/javascript/rhino/jstype/ObjectType;Z)V,0.09349676,0.91511834,1.00000000,6329.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/Node:createProp(IILcom/google/javascript/rhino/Node$PropListItem;)Lcom/google/javascript/rhino/Node$PropListItem;,0.05517987,0.98606615,1.00000000,6832.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/ArrowType:hashCode()I,0.17790272,0.30483609,1.00000000,2103.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/ComposeWarningsGuard$GuardComparator:<init>(Ljava/util/Map;)V,0.05189347,0.88445701,1.00000000,6131.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/CompilerOptions:shouldColorizeErrorOutput()Z,0.05212275,0.88386702,1.00000000,6127.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/ArrowType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/JSType;Z)V,0.06858646,0.91410798,1.00000000,6329.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/ObjectType$Property:setJSDocInfo(Lcom/google/javascript/rhino/JSDocInfo;)V,0.05668158,0.29351976,1.00000000,2038.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/Node:setInputId(Lcom/google/javascript/rhino/InputId;)V,0.05570090,0.92319190,1.00000000,6399.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/FunctionTypeBuilder:isVarArgsParameter(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/JSDocInfo;)Z,0.11106697,0.29780850,1.00000000,2064.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/TypedScopeCreator$FirstOrderFunctionAnalyzer:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.22995215,0.36137821,1.00000000,2490.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/LinkedFlowScope$FlatFlowScopeCache:<init>(Lcom/google/javascript/jscomp/Scope;)V,0.05211484,0.36642978,1.00000000,2546.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/parsing/IRFactory:access$1200(Lcom/google/javascript/jscomp/parsing/IRFactory;ILcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node;,0.05906056,0.73184305,1.00000000,5072.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/ClosureCodingConvention:getAssertionFunctions()Ljava/util/Collection;,0.06107123,0.34956287,1.00000000,2426.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/FunctionType:isInterface()Z,0.26304685,0.91499178,1.00000000,6329.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/TypedScopeCreator$AbstractScopeBuilder:isQnameRootedInGlobalScope(Lcom/google/javascript/rhino/Node;)Z,0.08635263,0.00973856,1.00000000,65.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/ControlFlowAnalysis:prioritizeFromEntryNode(Lcom/google/javascript/jscomp/graph/DiGraph$DiGraphNode;)V,0.05796415,0.40685903,1.00000000,2824.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/JSType:isNoType()Z,0.11107537,0.91335108,1.00000000,6329.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/ClosureCodingConvention:<init>()V,0.06095720,0.88733594,1.00000000,6144.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/LinkedFlowScope:getTypeOfThis()Lcom/google/javascript/rhino/jstype/JSType;,0.05602772,0.03826627,1.00000000,264.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/LinkedFlowScope:createEntryLattice(Lcom/google/javascript/jscomp/Scope;)Lcom/google/javascript/jscomp/LinkedFlowScope;,0.05943610,0.36669652,1.00000000,2546.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/NodeUtil:isStatementBlock(Lcom/google/javascript/rhino/Node;)Z,0.07806934,0.72619183,1.00000000,5032.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/JSDocInfo:getImplementedInterfaceCount()I,0.05480075,0.19172695,1.00000000,1332.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/UnionType:resolveInternal(Lcom/google/javascript/rhino/ErrorReporter;Lcom/google/javascript/rhino/jstype/StaticScope;)Lcom/google/javascript/rhino/jstype/JSType;,0.09467844,0.33816628,1.00000000,2347.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/TypedScopeCreator$AbstractScopeBuilder:createFunctionTypeFromNodes(Lcom/google/javascript/rhino/Node;Ljava/lang/String;Lcom/google/javascript/rhino/JSDocInfo;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/FunctionType;,0.61408010,0.35820205,1.00000000,2430.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/parsing/JsDocTokenStream:isJSDocString(I)Z,0.05576262,0.38540872,1.00000000,2675.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/PrepareAst:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.06085179,0.86964713,1.00000000,6025.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/parsing/JsDocTokenStream:getCharno()I,0.07882286,0.49275644,1.00000000,3416.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/SourceFile:builder()Lcom/google/javascript/jscomp/SourceFile$Builder;,0.05461966,0.88087283,1.00000000,6104.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/InstanceObjectType:hasReferenceName()Z,0.08507981,0.91429390,1.00000000,6329.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/PrepareAst$PrepareAnnotations:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;)V,0.05546439,0.86926893,1.00000000,6025.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/JSType:isNoResolvedType()Z,0.07793833,0.91316849,1.00000000,6329.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/JSDocInfo:getReturnType()Lcom/google/javascript/rhino/JSTypeExpression;,0.06330442,0.29560081,1.00000000,2052.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/TypeValidator:expectNotNullOrUndefined(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/JSType;Ljava/lang/String;Lcom/google/javascript/rhino/jstype/JSType;)Z,0.25617557,0.30813631,1.00000000,2119.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/graph/LinkedDirectedGraph:getDirectedGraphNodes()Ljava/lang/Iterable;,0.05847731,0.46248821,1.00000000,3209.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createFunctionType(Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/FunctionType;,0.06884716,0.91410721,1.00000000,6329.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processAstRoot(Lcom/google/javascript/jscomp/mozilla/rhino/ast/AstRoot;)Lcom/google/javascript/rhino/Node;,0.06819275,0.88940691,1.00000000,6160.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/CompilerInput:<init>(Lcom/google/javascript/jscomp/SourceAst;Z)V,0.06044182,0.86779606,1.00000000,6009.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/Node:isName()Z,0.31097724,0.83404099,1.00000000,5756.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/parsing/IRFactory:transform(Lcom/google/javascript/jscomp/mozilla/rhino/ast/AstNode;)Lcom/google/javascript/rhino/Node;,0.06964898,0.88990834,1.00000000,6160.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/Node:isQualifiedName()Z,0.28491714,0.38123306,1.00000000,2636.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/JSType:isRecordType()Z,0.07183497,0.91316553,1.00000000,6329.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/DataFlowAnalysis$BranchedForwardDataFlowAnalysis:isForward()Z,0.05598844,0.35867678,1.00000000,2491.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/ControlFlowAnalysis:getCfg()Lcom/google/javascript/jscomp/ControlFlowGraph;,0.05234211,0.40671502,1.00000000,2824.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/Node:isParamList()Z,0.12519522,0.64437776,1.00000000,4466.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/JSDocInfo:addMarker()Lcom/google/javascript/rhino/JSDocInfo$Marker;,0.05470700,0.49101094,1.00000000,3408.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/PrototypeObjectType:setPropertyJSDocInfo(Ljava/lang/String;Lcom/google/javascript/rhino/JSDocInfo;)V,0.07684214,0.29161971,1.00000000,2025.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/graph/LinkedDirectedGraph:isConnectedInDirection(Ljava/lang/Object;Lcom/google/common/base/Predicate;Ljava/lang/Object;)Z,0.06442231,0.44719991,1.00000000,3099.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processExpressionStatement(Lcom/google/javascript/jscomp/mozilla/rhino/ast/ExpressionStatement;)Lcom/google/javascript/rhino/Node;,0.06454261,0.79157986,1.00000000,5482.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/parsing/JsDocInfoParser:getSourceName()Ljava/lang/String;,0.05585333,0.38344194,1.00000000,2661.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/NodeTraversal:traverseWithScope(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/Scope;)V,0.09099887,0.34801293,1.00000000,2410.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/TypedScopeCreator$GlobalScopeBuilder:<init>(Lcom/google/javascript/jscomp/TypedScopeCreator;Lcom/google/javascript/jscomp/Scope;)V,0.05543201,0.35848288,1.00000000,2490.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/TypedScopeCreator$FirstOrderFunctionAnalyzer:enterScope(Lcom/google/javascript/jscomp/NodeTraversal;)V,0.06612354,0.35929037,1.00000000,2490.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/NodeTraversal:getInputId()Lcom/google/javascript/rhino/InputId;,0.07892370,0.35848522,1.00000000,2490.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/TypedScopeCreator$LocalScopeBuilder:declareArguments(Lcom/google/javascript/rhino/Node;)V,0.19078379,0.34964009,1.00000000,2419.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/Node:setIsSyntheticBlock(Z)V,0.05735984,0.88530851,1.00000000,6134.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/Node:putIntProp(II)V,0.06302146,0.98673715,1.00000000,6833.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/PrepareAst$PrepareAnnotations:annotateCalls(Lcom/google/javascript/rhino/Node;)V,0.16245942,0.45208543,1.00000000,3119.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/JSType:isInstanceType()Z,0.12027568,0.30534102,1.00000000,2119.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/FunctionType:hasEqualCallType(Lcom/google/javascript/rhino/jstype/FunctionType;)Z,0.06709627,0.26450117,1.00000000,1838.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/jstype/FunctionType:getInstanceType()Lcom/google/javascript/rhino/jstype/ObjectType;,0.19457249,0.91486185,1.00000000,6329.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/Node:putBooleanProp(IZ)V,0.10105644,0.98780713,1.00000000,6829.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/JSDocInfo:isOverride()Z,0.06870713,0.05902513,1.00000000,408.00000000,1.00000000,7197.00000000
com/google/javascript/rhino/Node$IntPropListItem:<init>(IILcom/google/javascript/rhino/Node$PropListItem;)V,0.05756994,0.98638636,1.00000000,6832.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/TypedScopeCreator:access$000(Lcom/google/javascript/jscomp/TypedScopeCreator;)Lcom/google/javascript/rhino/ErrorReporter;,0.05781587,0.35848178,1.00000000,2490.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/NodeTraversal:traverseBranch(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.42341253,0.88177587,1.00000000,6057.00000000,1.00000000,7197.00000000
com/google/javascript/jscomp/DataFlowAnalysis:<init>(Lcom/google/javascript/jscomp/ControlFlowGraph;Lcom/google/javascript/jscomp/JoinOp;)V,0.05752084,0.38829267,1.00000000,2695.00000000,1.00000000,7197.00000000
