,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/jscomp/Tracer:stop()J,0.06544929,0.53797216,1.00000000,3852.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/Node:isScript()Z,0.13574270,0.88087012,1.00000000,6303.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/NodeTraversal:popScope()V,0.09035573,0.87777437,1.00000000,6287.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique$ContextualRenamer:getReplacementName(Ljava/lang/String;)Ljava/lang/String;,0.05528718,0.23059937,1.00000000,1653.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/JSError:make(Ljava/lang/String;IILcom/google/javascript/jscomp/DiagnosticType;[Ljava/lang/String;)Lcom/google/javascript/jscomp/JSError;,0.05954996,0.06496347,1.00000000,462.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:resetForTypeCheck()V,0.18760317,0.91381445,4.00000000,6549.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/Compiler:getErrors()[Lcom/google/javascript/jscomp/JSError;,0.06015646,0.81020626,1.00000000,5811.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/JSDocInfo:getParameterCount()I,0.05684584,0.37492522,1.00000000,2692.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/jstype/VoidType:getDisplayName()Ljava/lang/String;,0.14354855,0.91314092,4.00000000,6549.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/JSDocInfo:setReturnType(Lcom/google/javascript/rhino/JSTypeExpression;)V,0.06079272,0.31226959,1.00000000,2242.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/PassFactory:create(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass;,0.12926547,0.05483481,1.00000000,389.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/NodeTraversal:traverseRoots([Lcom/google/javascript/rhino/Node;)V,0.09338671,0.23070625,1.00000000,1651.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/Compiler:getRoot()Lcom/google/javascript/rhino/Node;,0.05103726,0.03660248,1.00000000,261.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/DefaultPassConfig$14:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V,0.14590670,0.05477082,1.00000000,388.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/jstype/InstanceObjectType:isEquivalentTo(Lcom/google/javascript/rhino/jstype/JSType;)Z,0.26129323,0.91660157,4.00000000,6550.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/DefaultPassConfig$12:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V,0.14590670,0.05477082,1.00000000,388.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/Node:isLabel()Z,0.08778676,0.27870352,1.00000000,1994.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/DiagnosticGroups:<init>()V,0.05526617,0.88767333,1.00000000,6365.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/Node:setVarArgs(Z)V,0.16237942,0.91401027,4.00000000,6551.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/jstype/PrototypeObjectType:getPropertiesCount()I,0.13795597,0.36173592,3.00000000,2589.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/jstype/FunctionType:setInstanceType(Lcom/google/javascript/rhino/jstype/ObjectType;)V,0.17949472,0.91347915,4.00000000,6549.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/NodeUtil:opToStr(I)Ljava/lang/String;,0.07425732,0.51216200,1.00000000,3669.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/parsing/IRFactory:access$1400(Lcom/google/javascript/jscomp/parsing/IRFactory;I)I,0.07027087,0.80732198,1.00000000,5787.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/jstype/InstanceObjectType:getImplicitPrototype()Lcom/google/javascript/rhino/jstype/ObjectType;,0.24590542,0.91635570,4.00000000,6550.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/Compiler:acceptConstKeyword()Z,0.05623083,0.87376714,1.00000000,6267.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/testing/TestErrorReporter:hasEncounteredAllWarnings()Z,0.08194127,0.06570986,3.00000000,472.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/Compiler:addChangeHandler(Lcom/google/javascript/jscomp/CodeChangeHandler;)V,0.07178848,0.88976027,1.00000000,6378.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/CompilerOptions:setWarningLevel(Lcom/google/javascript/jscomp/DiagnosticGroup;Lcom/google/javascript/jscomp/CheckLevel;)V,0.06796512,0.88381976,1.00000000,6333.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/AstValidator$1:<init>(Lcom/google/javascript/jscomp/AstValidator;)V,0.05499825,0.50274312,1.00000000,3602.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/DefaultPassConfig$96:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.46145558,0.05011043,1.00000000,339.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/jstype/FunctionType:hasInstanceType()Z,0.17230483,0.91382410,4.00000000,6549.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/parsing/IRFactory:newStringNode(ILjava/lang/String;)Lcom/google/javascript/rhino/Node;,0.07044509,0.88404735,1.00000000,6336.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/jstype/VoidType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V,0.17757309,0.91347915,4.00000000,6549.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/jstype/ErrorFunctionType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Ljava/lang/String;)V,0.25340209,0.91516038,4.00000000,6549.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/DefaultPassConfig$3:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V,0.11432961,0.05446388,1.00000000,388.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/DefaultPassConfig$84:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V,0.14590670,0.05477082,1.00000000,388.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/jstype/NullType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V,0.17757309,0.91347915,4.00000000,6549.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/Node:setStaticSourceFile(Lcom/google/javascript/rhino/jstype/StaticSourceFile;)V,0.17191433,0.94715050,4.00000000,6787.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/Compiler:putCompilerInput(Lcom/google/javascript/rhino/InputId;Lcom/google/javascript/jscomp/CompilerInput;)Lcom/google/javascript/jscomp/CompilerInput;,0.05935039,0.86964716,1.00000000,6234.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/AstValidator:validateGetProp(Lcom/google/javascript/rhino/Node;)V,0.14253730,0.31160764,1.00000000,2222.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/Compiler:startPass(Ljava/lang/String;)V,0.06297839,0.03331851,1.00000000,236.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/jstype/InstanceObjectType:getConstructor()Lcom/google/javascript/rhino/jstype/FunctionType;,0.24880274,0.91626344,4.00000000,6550.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/JSDocInfoBuilder:isPopulated()Z,0.14419947,0.50319577,4.00000000,3613.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/ComposeWarningsGuard$GuardComparator:<init>(Ljava/util/Map;Lcom/google/javascript/jscomp/ComposeWarningsGuard$1;)V,0.05969788,0.88825765,1.00000000,6367.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/Node:createProp(IILcom/google/javascript/rhino/Node$PropListItem;)Lcom/google/javascript/rhino/Node$PropListItem;,0.15533461,0.98623084,4.00000000,7068.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/ComposeWarningsGuard$GuardComparator:<init>(Ljava/util/Map;)V,0.05504371,0.88793125,1.00000000,6367.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/Node:getChildCount()I,0.14648248,0.87179565,1.00000000,6238.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/Compiler$CodeBuilder:<init>()V,0.05860129,0.01886211,1.00000000,134.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/Node:getJSType()Lcom/google/javascript/rhino/jstype/JSType;,0.06487444,0.65210853,1.00000000,4651.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique:exitScope(Lcom/google/javascript/jscomp/NodeTraversal;)V,0.06251015,0.23374151,1.00000000,1672.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/CompilerOptions:shouldColorizeErrorOutput()Z,0.05548449,0.88693136,1.00000000,6360.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/jstype/ArrowType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/JSType;Z)V,0.19321671,0.91448363,4.00000000,6549.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique$ContextualRenameInverter:exitScope(Lcom/google/javascript/jscomp/NodeTraversal;)V,0.06941008,0.03114138,1.00000000,215.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/DefaultPassConfig$17:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V,0.14590670,0.05477082,1.00000000,388.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/DefaultPassConfig$4:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V,0.11432961,0.05446388,1.00000000,388.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/DefaultPassConfig$13:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V,0.11432961,0.05446388,1.00000000,388.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/JSError:getType()Lcom/google/javascript/jscomp/DiagnosticType;,0.05527645,0.24830506,1.00000000,1781.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/ProcessDefines$CollectDefines:updateAssignAllowedStack(Lcom/google/javascript/rhino/Node;Z)V,0.09667884,0.05350490,1.00000000,379.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/jstype/FunctionType:isInterface()Z,0.20576263,0.91581017,4.00000000,6550.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/Normalize$DuplicateDeclarationHandler:<init>(Lcom/google/javascript/jscomp/Normalize;Lcom/google/javascript/jscomp/Normalize$1;)V,0.06043960,0.22508996,1.00000000,1613.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/jstype/InstanceObjectType:getReferenceName()Ljava/lang/String;,0.19171728,0.91475670,4.00000000,6550.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/JSDocInfo$LazilyInitializedInfo:<init>()V,0.14337795,0.35300790,4.00000000,2535.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/ClosureCodingConvention:<init>()V,0.06841802,0.89074684,1.00000000,6380.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique$ContextualRenameInverter:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.10162141,0.03106558,1.00000000,215.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/JSModule:add(Lcom/google/javascript/jscomp/SourceFile;)V,0.06854445,0.77516835,1.00000000,5552.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/NodeUtil:isStatementBlock(Lcom/google/javascript/rhino/Node;)Z,0.10254655,0.72838310,1.00000000,5221.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/parsing/JsDocInfoParser$ExtractionInfo:access$400(Lcom/google/javascript/jscomp/parsing/JsDocInfoParser$ExtractionInfo;)Ljava/lang/String;,0.15856775,0.04063588,4.00000000,290.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/PassFactory:isOneTimePass()Z,0.06465621,0.05012777,1.00000000,357.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/AstValidator:validateIsSynthetic(Lcom/google/javascript/rhino/Node;)V,0.07508924,0.50431061,1.00000000,3608.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/JSDocInfo$LazilyInitializedInfo:<init>(Lcom/google/javascript/rhino/JSDocInfo$1;)V,0.15355125,0.35313753,4.00000000,2535.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/parsing/JsDocTokenStream:isJSDocString(I)Z,0.15858842,0.40410431,4.00000000,2900.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/PrepareAst:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.20386974,0.87283773,1.00000000,6255.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/SourceFile:builder()Lcom/google/javascript/jscomp/SourceFile$Builder;,0.05903744,0.88391461,1.00000000,6336.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/DefaultPassConfig$49:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V,0.14590670,0.05477082,1.00000000,388.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/DefaultPassConfig:getOptimizations()Ljava/util/List;,0.07562132,0.03009916,1.00000000,214.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/Node$ObjectPropListItem:getObjectValue()Ljava/lang/Object;,0.14584410,0.92993264,4.00000000,6669.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/JSDocInfo:getReturnType()Lcom/google/javascript/rhino/JSTypeExpression;,0.06058359,0.31406854,1.00000000,2254.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/PassFactory:getName()Ljava/lang/String;,0.05517546,0.05178446,1.00000000,369.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createFunctionType(Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/FunctionType;,0.18742603,0.91448284,4.00000000,6549.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/DefaultPassConfig$19:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V,0.11432961,0.05446388,1.00000000,388.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/CompilerInput:<init>(Lcom/google/javascript/jscomp/SourceAst;Z)V,0.06747140,0.87115504,1.00000000,6240.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/Node:isName()Z,0.27439681,0.84557047,1.00000000,6036.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/JSDocInfoBuilder:markText(Ljava/lang/String;IIII)V,0.14911381,0.02517179,4.00000000,180.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/Compiler:getErrorCount()I,0.06006221,0.85796586,1.00000000,6152.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/DefaultPassConfig$87:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V,0.14590670,0.05477082,1.00000000,388.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/jstype/UnionTypeBuilder:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V,0.15884457,0.91406679,4.00000000,6550.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/Node:isParamList()Z,0.09189420,0.64991230,1.00000000,4660.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/ProcessDefines:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.21988202,0.05362873,1.00000000,379.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/JSDocInfo:addMarker()Lcom/google/javascript/rhino/JSDocInfo$Marker;,0.15429141,0.50171920,4.00000000,3601.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/Node:getLineno()I,0.08347749,0.91617703,1.00000000,6556.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/Compiler$5:<init>(Lcom/google/javascript/jscomp/Compiler;)V,0.05503344,0.01729105,1.00000000,123.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/parsing/JsDocInfoParser:getSourceName()Ljava/lang/String;,0.06911319,0.40109585,1.00000000,2878.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/Compiler:runCustomPasses(Lcom/google/javascript/jscomp/CustomPassExecutionTime;)V,0.09113344,0.05007299,1.00000000,354.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/DefaultPassConfig:getAdditionalReplacements(Lcom/google/javascript/jscomp/CompilerOptions;)Ljava/util/Map;,0.06449658,0.04765324,1.00000000,339.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/JSDocInfo:getExtendedInterfacesCount()I,0.05684584,0.34723112,1.00000000,2494.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/DefaultPassConfig:getChecks()Ljava/util/List;,0.08571283,0.05040122,1.00000000,354.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/DefaultPassConfig$32:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass;,0.06269015,0.04759947,1.00000000,339.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/Node:setIsSyntheticBlock(Z)V,0.08264959,0.88821287,1.00000000,6366.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/Node:getParent()Lcom/google/javascript/rhino/Node;,0.23706696,0.87596739,1.00000000,6238.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/PhaseOptimizer$Loop:<init>()V,0.05498844,0.05135534,1.00000000,366.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/DefaultPassConfig:<init>(Lcom/google/javascript/jscomp/CompilerOptions;)V,1.00000000,0.05639255,1.00000000,388.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/jstype/FunctionType:getInstanceType()Lcom/google/javascript/rhino/jstype/ObjectType;,0.21202692,0.91530191,4.00000000,6549.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/Node:putBooleanProp(IZ)V,0.25065481,0.98809972,4.00000000,7065.00000000,4.00000000,7446.00000000
com/google/javascript/rhino/Node$IntPropListItem:<init>(IILcom/google/javascript/rhino/Node$PropListItem;)V,0.15933926,0.98655222,4.00000000,7068.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/DependencyOptions:<init>()V,0.05498787,0.88807752,1.00000000,6368.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/NodeTraversal:traverseBranch(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.44021555,0.88498610,1.00000000,6287.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/NodeTraversal:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;Lcom/google/javascript/jscomp/NodeTraversal$Callback;)V,0.10589668,0.87778989,1.00000000,6288.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/Compiler:maybeSanityCheck()V,0.05542219,0.03312153,1.00000000,236.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/Compiler:toSource(Lcom/google/javascript/rhino/Node;)Ljava/lang/String;,0.06144898,0.48357512,1.00000000,3464.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setLineLengthThreshold(I)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.05719857,0.50112604,1.00000000,3591.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/parsing/JsDocInfoParser:eatTokensUntilEOL(Lcom/google/javascript/jscomp/parsing/JsDocToken;)Lcom/google/javascript/jscomp/parsing/JsDocToken;,0.10114697,0.48627614,1.00000000,3489.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/CompilerOptions:getWarningsGuard()Lcom/google/javascript/jscomp/WarningsGuard;,0.05919547,0.88721924,1.00000000,6362.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processInfixExpression(Lcom/google/javascript/rhino/head/ast/InfixExpression;)Lcom/google/javascript/rhino/Node;,0.09352797,0.65386025,1.00000000,4675.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/Compiler:getProgress()D,0.05918209,0.04966614,1.00000000,354.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/DefaultPassConfig$71:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V,0.14590670,0.05477082,1.00000000,388.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/parsing/JsDocTokenStream:addToString(I)V,0.16087036,0.50648765,4.00000000,3636.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/Normalize$NormalizeStatements:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;Z)V,0.06704547,0.23060949,1.00000000,1653.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/GlobalNamespace:getNameIndex()Ljava/util/Map;,0.06384575,0.08867427,1.00000000,634.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/Compiler:access$400(Lcom/google/javascript/jscomp/Compiler;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/SourceMap;Z)Ljava/lang/String;,0.06440931,0.01859873,1.00000000,131.00000000,4.00000000,7446.00000000
com/google/javascript/jscomp/testing/TestErrorReporter:<init>([Ljava/lang/String;[Ljava/lang/String;)V,0.08194127,0.07294937,3.00000000,524.00000000,4.00000000,7446.00000000
