,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/rhino/jstype/ObjectType:hasProperty(Ljava/lang/String;)Z,0.25790045,0.33937145,3.00000000,2559.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/NullType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V,0.14924871,0.86289184,4.00000000,6530.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/Node:setStaticSourceFile(Lcom/google/javascript/rhino/jstype/StaticSourceFile;)V,0.15251973,0.94304036,4.00000000,7130.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/Compiler:putCompilerInput(Lcom/google/javascript/rhino/InputId;Lcom/google/javascript/jscomp/CompilerInput;)Lcom/google/javascript/jscomp/CompilerInput;,0.10843646,0.86556777,3.00000000,6547.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/NullType:restrictByNotNullOrUndefined()Lcom/google/javascript/rhino/jstype/JSType;,0.37342828,0.30584883,3.00000000,2302.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/NodeUtil:getBestLValueName(Lcom/google/javascript/rhino/Node;)Ljava/lang/String;,0.19244462,0.36597854,3.00000000,2763.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/ArrowType:hashCode()I,0.21172502,0.30711919,3.00000000,2312.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/Node:isCatch()Z,0.14417301,0.25992523,3.00000000,1961.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/FunctionTypeBuilder:isVarArgsParameter(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/JSDocInfo;)Z,0.13628614,0.29716351,3.00000000,2248.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/CanCastToVisitor:caseObjectType(Lcom/google/javascript/rhino/jstype/ObjectType;Lcom/google/javascript/rhino/jstype/JSType;)Ljava/lang/Boolean;,0.04766901,0.00863106,1.00000000,65.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/FunctionType:isInterface()Z,0.31684569,0.86558177,4.00000000,6531.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/ControlFlowAnalysis:prioritizeFromEntryNode(Lcom/google/javascript/jscomp/graph/DiGraph$DiGraphNode;)V,0.11065144,0.41103752,3.00000000,3114.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/JSDocInfo$LazilyInitializedInfo:<init>()V,0.10390885,0.36229760,3.00000000,2746.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/CheckLevel:isOn()Z,0.14064194,0.88352035,3.00000000,6678.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/LinkedFlowScope:createEntryLattice(Lcom/google/javascript/jscomp/Scope;)Lcom/google/javascript/jscomp/LinkedFlowScope;,0.11448537,0.36946857,3.00000000,2800.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/NodeUtil:isStatementBlock(Lcom/google/javascript/rhino/Node;)Z,0.12686481,0.72485805,3.00000000,5481.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/ProxyObjectType:getReferencedObjTypeInternal()Lcom/google/javascript/rhino/jstype/ObjectType;,0.12877114,0.04446256,3.00000000,332.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/JSDocInfo$LazilyInitializedInfo:<init>(Lcom/google/javascript/rhino/JSDocInfo$1;)V,0.10784470,0.36244822,3.00000000,2746.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/parsing/JsDocTokenStream:isJSDocString(I)Z,0.14254797,0.40953352,4.00000000,3102.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/CodingConventions$Proxy:describeFunctionBind(Lcom/google/javascript/rhino/Node;Z)Lcom/google/javascript/jscomp/CodingConvention$Bind;,0.15003823,0.17586018,3.00000000,1329.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/InstanceObjectType:hasReferenceName()Z,0.17601239,0.86433359,4.00000000,6531.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/JSType:isNoResolvedType()Z,0.17843299,0.86324856,4.00000000,6531.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/TypeValidator:expectNotNullOrUndefined(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/JSType;Ljava/lang/String;Lcom/google/javascript/rhino/jstype/JSType;)Z,0.32611102,0.31210006,3.00000000,2339.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createFunctionType(Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/FunctionType;,0.16181135,0.86396550,4.00000000,6530.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/Node:isQualifiedName()Z,0.33537477,0.43035179,3.00000000,3241.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/NamedType:checkEnumElementCycle(Lcom/google/javascript/rhino/ErrorReporter;)V,0.10926636,0.03592867,3.00000000,270.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/UnionTypeBuilder:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V,0.19281216,0.86354000,4.00000000,6531.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/Node:isParamList()Z,0.15898293,0.64822319,3.00000000,4902.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/JSDocInfo:addMarker()Lcom/google/javascript/rhino/JSDocInfo$Marker;,0.14105891,0.51444593,4.00000000,3897.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/TypeValidator:expectCanCast(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/jstype/JSType;)V,0.07306460,0.26394680,1.00000000,1999.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/TypedScopeCreator$FirstOrderFunctionAnalyzer:enterScope(Lcom/google/javascript/jscomp/NodeTraversal;)V,0.12384038,0.36032673,3.00000000,2725.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/TypeInference:updateScopeForTypeChange(Lcom/google/javascript/jscomp/type/FlowScope;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/jstype/JSType;)V,0.27875892,0.34629946,3.00000000,2604.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/NodeTraversal:getInputId()Lcom/google/javascript/rhino/InputId;,0.12159073,0.35941298,3.00000000,2725.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/TypeInference:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;Lcom/google/javascript/jscomp/ControlFlowGraph;Lcom/google/javascript/jscomp/type/ReverseAbstractInterpreter;Lcom/google/javascript/jscomp/Scope;Ljava/util/Map;)V,0.17333659,0.36133825,3.00000000,2725.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/Node:getParent()Lcom/google/javascript/rhino/Node;,0.34267048,0.86166854,3.00000000,6467.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/Compiler:<init>(Ljava/io/PrintStream;)V,0.13207710,0.88745765,3.00000000,6695.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/Scope:isBottom()Z,0.10532499,0.09242165,3.00000000,699.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/DependencyOptions:<init>()V,0.10390756,0.88391216,3.00000000,6688.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/JSDocInfo:getExtendedInterfaces()Ljava/util/List;,0.03998760,0.02386547,1.00000000,180.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/DataFlowAnalysis:<init>(Lcom/google/javascript/jscomp/ControlFlowGraph;Lcom/google/javascript/jscomp/JoinOp;)V,0.11211723,0.39782380,3.00000000,3013.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processVariableInitializer(Lcom/google/javascript/rhino/head/ast/VariableInitializer;)Lcom/google/javascript/rhino/Node;,0.11299760,0.72961014,3.00000000,5520.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/ObjectType:detectImplicitPrototypeCycle()Z,0.14660141,0.04492239,3.00000000,332.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/CompilerOptions:getWarningsGuard()Lcom/google/javascript/jscomp/WarningsGuard;,0.10619291,0.88256286,3.00000000,6678.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processInfixExpression(Lcom/google/javascript/rhino/head/ast/InfixExpression;)Lcom/google/javascript/rhino/Node;,0.14104038,0.65254001,3.00000000,4921.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/JSType:getGreatestSubtype(Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/JSType;,0.10804596,0.06067139,2.00000000,456.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/parsing/JsDocTokenStream:addToString(I)V,0.13722870,0.51892814,4.00000000,3932.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/Node:isCast()Z,0.14473226,0.20656037,3.00000000,1557.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/TypeCheck:checkNoTypeCheckSection(Lcom/google/javascript/rhino/Node;Z)V,0.17777118,0.32720111,3.00000000,2473.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/ProxyObjectType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/rhino/jstype/JSType;)V,0.11402695,0.07094586,3.00000000,532.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/BooleanType:toStringHelper(Z)Ljava/lang/String;,0.14832350,0.86337437,4.00000000,6533.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/JSType:hasAnyTemplateTypes()Z,0.16389850,0.86397399,4.00000000,6531.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/JSDocInfo:isStableIdGenerator()Z,0.03861855,0.00940379,1.00000000,69.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/Compiler:getDiagnosticGroups()Lcom/google/javascript/jscomp/DiagnosticGroups;,0.11007344,0.88320390,3.00000000,6680.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/Node:removeProp(I)V,0.14815327,0.98751705,4.00000000,7463.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/FunctionType:isSubtype(Lcom/google/javascript/rhino/jstype/JSType;)Z,0.47069330,0.32482648,3.00000000,2410.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/ControlFlowAnalysis:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.16555568,0.41221018,3.00000000,3114.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/NodeUtil:isGet(Lcom/google/javascript/rhino/Node;)Z,0.13298347,0.69541637,3.00000000,5256.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/Scope:createGlobalScope(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/jscomp/Scope;,0.11420254,0.70906683,3.00000000,5367.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/FunctionTypeBuilder:addParameter(Lcom/google/javascript/rhino/jstype/FunctionParamBuilder;Lcom/google/javascript/rhino/jstype/JSType;ZZZ)Z,0.14697564,0.29789645,3.00000000,2248.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/TypeCheck:isPropertyTest(Lcom/google/javascript/rhino/Node;)Z,0.17066818,0.04617121,2.00000000,338.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/WarningsGuard:getPriority()I,0.10390116,0.88016510,3.00000000,6660.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/ControlFlowAnalysis:handleStmt(Lcom/google/javascript/rhino/Node;)V,0.12245156,0.37528831,3.00000000,2841.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/ControlFlowAnalysis:shouldTraverse(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Z,0.22262669,0.41302620,3.00000000,3114.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/TypedScopeCreator$FirstOrderFunctionAnalyzer:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.31670685,0.36389275,3.00000000,2725.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/NamedType:hashCode()I,0.10778521,0.02102145,3.00000000,158.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/BasicErrorManager$ErrorWithLevel:<init>(Lcom/google/javascript/jscomp/JSError;Lcom/google/javascript/jscomp/CheckLevel;)V,0.10417060,0.21095895,3.00000000,1598.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/Node:getInputId()Lcom/google/javascript/rhino/InputId;,0.14238627,0.87368467,3.00000000,6599.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/VoidType:toStringHelper(Z)Ljava/lang/String;,0.14832350,0.86297387,4.00000000,6530.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/ControlFlowAnalysis:connectToPossibleExceptionHandler(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.16111978,0.40909487,3.00000000,3089.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/parsing/JsDocInfoParser$ExtendedTypeInfo:<init>(Lcom/google/javascript/rhino/JSTypeExpression;II)V,0.04296030,0.04133861,1.00000000,312.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/FunctionTypeBuilder$UnknownFunctionContents:get()Lcom/google/javascript/jscomp/FunctionTypeBuilder$FunctionContents;,0.10500162,0.35043039,3.00000000,2658.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/ProxyObjectType:getReferencedTypeInternal()Lcom/google/javascript/rhino/jstype/JSType;,0.15232550,0.06676776,3.00000000,498.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/parsing/IRFactory:<init>(Ljava/lang/String;Lcom/google/javascript/rhino/jstype/StaticSourceFile;Lcom/google/javascript/jscomp/parsing/Config;Lcom/google/javascript/rhino/head/ErrorReporter;)V,0.12976085,0.88938760,3.00000000,6717.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/NodeTraversal$AbstractScopedCallback:shouldTraverse(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Z,0.11563956,0.35962682,3.00000000,2726.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/parsing/IRFactory:transform(Lcom/google/javascript/rhino/head/ast/AstNode;)Lcom/google/javascript/rhino/Node;,0.13380650,0.88938935,3.00000000,6717.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/BasicErrorManager:<init>()V,0.10787489,0.88710017,3.00000000,6707.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/NodeTraversal:traverse(Lcom/google/javascript/jscomp/AbstractCompiler;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/NodeTraversal$Callback;)V,0.15742297,0.87463906,3.00000000,6598.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/JSDocInfo:hasType()Z,0.21602958,0.50131706,3.00000000,3787.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/BasicErrorManager:getErrors()[Lcom/google/javascript/jscomp/JSError;,0.10774106,0.80644827,3.00000000,6101.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/PrepareAst$PrepareAnnotations:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.15256153,0.86873158,3.00000000,6568.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/JSType:hasAnyTemplateTypesInternal()Z,0.14782297,0.86337864,4.00000000,6531.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/CompilerOptions:<init>()V,0.10781021,0.88438157,3.00000000,6687.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/CompilerOptions:setCodingConvention(Lcom/google/javascript/jscomp/CodingConvention;)V,0.09988455,0.77836240,3.00000000,5894.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/FunctionType:getSuperClassConstructor()Lcom/google/javascript/rhino/jstype/FunctionType;,0.28529836,0.86620269,4.00000000,6530.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/ComposeWarningsGuard:level(Lcom/google/javascript/jscomp/JSError;)Lcom/google/javascript/jscomp/CheckLevel;,0.14435034,0.25372498,3.00000000,1916.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createFromTypeNodes(Lcom/google/javascript/rhino/Node;Ljava/lang/String;Lcom/google/javascript/rhino/jstype/StaticScope;)Lcom/google/javascript/rhino/jstype/JSType;,0.12859015,0.34462045,3.00000000,2613.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/Scope$Var:isLocal()Z,0.11020000,0.26584754,3.00000000,2010.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/TypeCheck:visitVar(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;)V,0.29914019,0.30636527,3.00000000,2300.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/JSTypeNative:values()[Lcom/google/javascript/rhino/jstype/JSTypeNative;,0.13604386,0.86252820,4.00000000,6530.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/graph/DiGraph:isConnected(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)Z,0.10818591,0.41119302,3.00000000,3115.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createFunctionType(Lcom/google/javascript/rhino/jstype/JSType;Z[Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/FunctionType;,0.14864499,0.86289259,4.00000000,6530.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/graph/LinkedDirectedGraph:isConnectedInDirection(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)Z,0.10844615,0.44708387,3.00000000,3387.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/testing/TestErrorReporter:<init>([Ljava/lang/String;[Ljava/lang/String;)V,0.03211140,0.10349302,1.00000000,782.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:<init>(Lcom/google/javascript/rhino/ErrorReporter;Z)V,0.14816667,0.86324594,4.00000000,6530.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/ErrorFormat$2:toFormatter(Lcom/google/javascript/jscomp/SourceExcerptProvider;Z)Lcom/google/javascript/jscomp/MessageFormatter;,0.11206499,0.88302597,3.00000000,6676.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/TypedScopeCreator$AbstractScopeBuilder:assertDefinitionNode(Lcom/google/javascript/rhino/Node;I)V,0.14101818,0.35663126,3.00000000,2701.00000000,4.00000000,7843.00000000
com/google/javascript/rhino/jstype/PropertyMap:getPrimaryParent()Lcom/google/javascript/rhino/jstype/PropertyMap;,0.19814556,0.44955755,4.00000000,3396.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/Scope:isGlobal()Z,0.17363754,0.68973420,3.00000000,5216.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/AbstractMessageFormatter:<init>(Lcom/google/javascript/jscomp/SourceExcerptProvider;)V,0.10390700,0.88699965,3.00000000,6709.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/parsing/IRFactory:transformTree(Lcom/google/javascript/rhino/head/ast/AstRoot;Lcom/google/javascript/rhino/jstype/StaticSourceFile;Ljava/lang/String;Lcom/google/javascript/jscomp/parsing/Config;Lcom/google/javascript/rhino/head/ErrorReporter;)Lcom/google/javascript/rhino/Node;,0.11906635,0.88858237,3.00000000,6717.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/BasicErrorManager$LeveledJSErrorComparator:compare(Lcom/google/javascript/jscomp/BasicErrorManager$ErrorWithLevel;Lcom/google/javascript/jscomp/BasicErrorManager$ErrorWithLevel;)I,0.10375628,0.21111770,3.00000000,1599.00000000,4.00000000,7843.00000000
com/google/javascript/jscomp/TypeCheck:getNativeType(Lcom/google/javascript/rhino/jstype/JSTypeNative;)Lcom/google/javascript/rhino/jstype/JSType;,0.23158706,0.32315193,3.00000000,2440.00000000,4.00000000,7843.00000000
