,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/rhino/jstype/FunctionType:hasEqualCallType(Lcom/google/javascript/rhino/jstype/FunctionType;)Z,0.09312259,0.26621965,2.00000000,1856.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/Compiler:<init>(Ljava/io/PrintStream;)V,0.10348922,0.88887932,2.00000000,6166.00000000,2.00000000,7227.00000000
com/google/javascript/rhino/JSDocInfo:isOverride()Z,0.09425129,0.27623681,2.00000000,1925.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/DependencyOptions:<init>()V,0.07940749,0.88492639,2.00000000,6155.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/NodeTraversal:traverseBranch(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.38727214,0.88213052,2.00000000,6079.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/DataFlowAnalysis:<init>(Lcom/google/javascript/jscomp/ControlFlowGraph;Lcom/google/javascript/jscomp/JoinOp;)V,0.08642439,0.38715456,2.00000000,2696.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processVariableInitializer(Lcom/google/javascript/rhino/head/ast/VariableInitializer;)Lcom/google/javascript/rhino/Node;,0.08714519,0.62747681,2.00000000,4362.00000000,2.00000000,7227.00000000
com/google/javascript/rhino/jstype/FunctionBuilder:withTemplateName(Ljava/lang/String;)Lcom/google/javascript/rhino/jstype/FunctionBuilder;,0.08461876,0.33032472,2.00000000,2303.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/CompilerOptions:getWarningsGuard()Lcom/google/javascript/jscomp/WarningsGuard;,0.08168498,0.88448798,2.00000000,6152.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processInfixExpression(Lcom/google/javascript/rhino/head/ast/InfixExpression;)Lcom/google/javascript/rhino/Node;,0.11214238,0.64525823,2.00000000,4475.00000000,2.00000000,7227.00000000
com/google/javascript/rhino/jstype/JSType:getGreatestSubtype(Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/JSType;,0.07788180,0.05457332,1.00000000,377.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/parsing/JsDocTokenStream:addToString(I)V,0.08052165,0.49445291,2.00000000,3444.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/TypeCheck:checkNoTypeCheckSection(Lcom/google/javascript/rhino/Node;Z)V,0.15473266,0.32982611,2.00000000,2292.00000000,2.00000000,7227.00000000
com/google/javascript/rhino/jstype/PrototypeObjectType:hasProperty(Ljava/lang/String;)Z,0.20323617,0.33145632,2.00000000,2301.00000000,2.00000000,7227.00000000
com/google/javascript/rhino/jstype/ProxyObjectType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/rhino/jstype/JSType;)V,0.08684639,0.35919020,2.00000000,2498.00000000,2.00000000,7227.00000000
com/google/javascript/rhino/jstype/FunctionBuilder:withTypeOfThis(Lcom/google/javascript/rhino/jstype/ObjectType;)Lcom/google/javascript/rhino/jstype/FunctionBuilder;,0.10443073,0.35415992,2.00000000,2466.00000000,2.00000000,7227.00000000
com/google/javascript/rhino/JSTypeExpression:isVarArgs()Z,0.11588667,0.29758572,2.00000000,2070.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/Compiler:getDiagnosticGroups()Lcom/google/javascript/jscomp/DiagnosticGroups;,0.08498607,0.88496918,2.00000000,6153.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processExpressionStatement(Lcom/google/javascript/rhino/head/ast/ExpressionStatement;)Lcom/google/javascript/rhino/Node;,0.09582392,0.79325280,2.00000000,5512.00000000,2.00000000,7227.00000000
com/google/javascript/rhino/jstype/FunctionType:isSubtype(Lcom/google/javascript/rhino/jstype/JSType;)Z,0.34745795,0.32438725,2.00000000,2221.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/ControlFlowAnalysis:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.14379151,0.40713602,2.00000000,2829.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/NodeUtil:isGet(Lcom/google/javascript/rhino/Node;)Z,0.10938741,0.69474066,2.00000000,4828.00000000,2.00000000,7227.00000000
com/google/javascript/rhino/JSDocInfo:setLendsName(Ljava/lang/String;)V,0.08349145,0.00199178,2.00000000,13.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/CodingConventions$Proxy:defineDelegateProxyPrototypeProperties(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/jscomp/Scope;Ljava/util/List;Ljava/util/Map;)V,0.10199227,0.35727752,2.00000000,2488.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/FunctionTypeBuilder:addParameter(Lcom/google/javascript/rhino/jstype/FunctionParamBuilder;Lcom/google/javascript/rhino/jstype/JSType;ZZZ)Z,0.12044303,0.29863760,2.00000000,2072.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/TypeCheck:isPropertyTest(Lcom/google/javascript/rhino/Node;)Z,0.13509256,0.04607596,1.00000000,310.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/WarningsGuard:getPriority()I,0.07940060,0.88188221,2.00000000,6134.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/ControlFlowAnalysis:handleStmt(Lcom/google/javascript/rhino/Node;)V,0.09757327,0.29307075,2.00000000,2038.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/ControlFlowAnalysis:shouldTraverse(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Z,0.20511514,0.40802211,2.00000000,2829.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/TypedScopeCreator$FirstOrderFunctionAnalyzer:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.22936660,0.36009697,2.00000000,2489.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/BasicErrorManager$ErrorWithLevel:<init>(Lcom/google/javascript/jscomp/JSError;Lcom/google/javascript/jscomp/CheckLevel;)V,0.07973063,0.20683397,2.00000000,1440.00000000,2.00000000,7227.00000000
com/google/javascript/rhino/Node:getInputId()Lcom/google/javascript/rhino/InputId;,0.11629292,0.87519342,2.00000000,6078.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/parsing/JsDocInfoParser$ExtendedTypeInfo:<init>(Lcom/google/javascript/rhino/JSTypeExpression;II)V,0.04629529,0.04049585,1.00000000,281.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/FunctionTypeBuilder$UnknownFunctionContents:get()Lcom/google/javascript/jscomp/FunctionTypeBuilder$FunctionContents;,0.08061194,0.34798795,2.00000000,2426.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/parsing/IRFactory:<init>(Ljava/lang/String;Lcom/google/javascript/rhino/jstype/StaticSourceFile;Lcom/google/javascript/jscomp/parsing/Config;Lcom/google/javascript/rhino/head/ErrorReporter;)V,0.09922376,0.89041970,2.00000000,6183.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/NodeTraversal$AbstractScopedCallback:shouldTraverse(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Z,0.09205278,0.35737487,2.00000000,2490.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/parsing/IRFactory:transform(Lcom/google/javascript/rhino/head/ast/AstNode;)Lcom/google/javascript/rhino/Node;,0.10150106,0.89023928,2.00000000,6183.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/BasicErrorManager:<init>()V,0.08280411,0.88886861,2.00000000,6177.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/NodeTraversal:traverse(Lcom/google/javascript/jscomp/AbstractCompiler;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/NodeTraversal$Callback;)V,0.12576977,0.87610060,2.00000000,6079.00000000,2.00000000,7227.00000000
com/google/javascript/rhino/JSDocInfo:hasType()Z,0.21438355,0.43934800,2.00000000,3053.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/TypedScopeCreator$AbstractScopeBuilder:defineSlot(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/JSType;)V,0.10203449,0.34921422,2.00000000,2433.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/TypeInference:traverseChildren(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/FlowScope;)Lcom/google/javascript/jscomp/FlowScope;,0.22360984,0.35361981,2.00000000,2457.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/PrepareAst$PrepareAnnotations:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.13986276,0.87025382,2.00000000,6047.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/CompilerOptions:<init>()V,0.08273196,0.88514071,2.00000000,6154.00000000,2.00000000,7227.00000000
com/google/javascript/rhino/JSDocInfo:isJavaDispatch()Z,0.08717665,0.32100748,2.00000000,2235.00000000,2.00000000,7227.00000000
com/google/javascript/rhino/Node:hasOneChild()Z,0.12735166,0.67984409,2.00000000,4721.00000000,2.00000000,7227.00000000
com/google/javascript/rhino/jstype/FunctionType:getSuperClassConstructor()Lcom/google/javascript/rhino/jstype/FunctionType;,0.22989039,0.91590545,2.00000000,6350.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/TypeCheck:visitGetProp(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.25095372,0.31215196,2.00000000,2161.00000000,2.00000000,7227.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createFromTypeNodes(Lcom/google/javascript/rhino/Node;Ljava/lang/String;Lcom/google/javascript/rhino/jstype/StaticScope;)Lcom/google/javascript/rhino/jstype/JSType;,0.10574543,0.34381765,2.00000000,2396.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/JoinOp$BinaryJoinOp:apply(Ljava/util/List;)Lcom/google/javascript/jscomp/LatticeElement;,0.08285277,0.36147341,2.00000000,2519.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/TypeCheck:visitVar(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;)V,0.27583523,0.21160842,2.00000000,1455.00000000,2.00000000,7227.00000000
com/google/javascript/rhino/jstype/JSTypeNative:values()[Lcom/google/javascript/rhino/jstype/JSTypeNative;,0.07960654,0.91274280,2.00000000,6350.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/TypeCheck:checkPropertyAccessHelper(Lcom/google/javascript/rhino/jstype/JSType;Ljava/lang/String;Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;)V,0.12032929,0.04564990,1.00000000,312.00000000,2.00000000,7227.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createFunctionType(Lcom/google/javascript/rhino/jstype/JSType;Z[Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/FunctionType;,0.08876123,0.91308759,2.00000000,6350.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/graph/LinkedDirectedGraph:isConnectedInDirection(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)Z,0.08334481,0.44459148,2.00000000,3096.00000000,2.00000000,7227.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:<init>(Lcom/google/javascript/rhino/ErrorReporter;Z)V,0.08752557,0.91342337,2.00000000,6350.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/ErrorFormat$2:toFormatter(Lcom/google/javascript/jscomp/SourceExcerptProvider;Z)Lcom/google/javascript/jscomp/MessageFormatter;,0.08639998,0.88485331,2.00000000,6150.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/Compiler:isIdeMode()Z,0.08359613,0.87326566,2.00000000,6073.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/TypedScopeCreator$AbstractScopeBuilder:assertDefinitionNode(Lcom/google/javascript/rhino/Node;I)V,0.11932321,0.35402114,2.00000000,2465.00000000,2.00000000,7227.00000000
com/google/javascript/rhino/testing/BaseJSTypeTestCase:addMethod(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/rhino/jstype/ObjectType;Ljava/lang/String;Lcom/google/javascript/rhino/jstype/JSType;)V,0.10273465,0.82263466,2.00000000,5716.00000000,2.00000000,7227.00000000
com/google/javascript/rhino/jstype/FunctionType:setPrototype(Lcom/google/javascript/rhino/jstype/PrototypeObjectType;Lcom/google/javascript/rhino/Node;)Z,0.19142443,0.91728181,2.00000000,6350.00000000,2.00000000,7227.00000000
com/google/javascript/jscomp/JSModule:<init>(Ljava/lang/String;)V,0.07962508,0.77022425,2.00000000,5357.00000000,2.00000000,7227.00000000
