,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/rhino/jstype/FunctionType:setInstanceType(Lcom/google/javascript/rhino/jstype/ObjectType;)V,0.18522495,0.86381766,2.00000000,6543.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/TypeCheck:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;Lcom/google/javascript/jscomp/type/ReverseAbstractInterpreter;Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/jscomp/CheckLevel;Lcom/google/javascript/jscomp/CheckLevel;)V,0.07704681,0.20129983,1.00000000,1528.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/parsing/IRFactory:access$1400(Lcom/google/javascript/jscomp/parsing/IRFactory;I)I,0.08789491,0.80572489,1.00000000,6099.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/Compiler:acceptConstKeyword()Z,0.07832429,0.86940259,1.00000000,6586.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/Compiler:addChangeHandler(Lcom/google/javascript/jscomp/CodeChangeHandler;)V,0.07863559,0.88500110,1.00000000,6700.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/NamedType:resolveViaRegistry(Lcom/google/javascript/rhino/ErrorReporter;Lcom/google/javascript/rhino/jstype/StaticScope;)Z,0.09297851,0.04477406,1.00000000,336.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/VoidType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V,0.18275455,0.86381765,2.00000000,6543.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/NullType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V,0.18275455,0.86381765,2.00000000,6543.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/Node:setStaticSourceFile(Lcom/google/javascript/rhino/jstype/StaticSourceFile;)V,0.17173770,0.94309305,2.00000000,7137.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/Compiler:putCompilerInput(Lcom/google/javascript/rhino/InputId;Lcom/google/javascript/jscomp/CompilerInput;)Lcom/google/javascript/jscomp/CompilerInput;,0.08297501,0.86556239,1.00000000,6553.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/NullType:restrictByNotNullOrUndefined()Lcom/google/javascript/rhino/jstype/JSType;,0.31033498,0.30661894,1.00000000,2310.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/NodeUtil:getBestLValueName(Lcom/google/javascript/rhino/Node;)Ljava/lang/String;,0.25574138,0.36656264,1.00000000,2770.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/FunctionType:isInterface()Z,0.42927791,0.86650232,2.00000000,6544.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/ControlFlowAnalysis:prioritizeFromEntryNode(Lcom/google/javascript/jscomp/graph/DiGraph$DiGraphNode;)V,0.08961467,0.41210983,1.00000000,3125.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/JSDocInfo$LazilyInitializedInfo:<init>()V,0.07669369,0.36288713,1.00000000,2753.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/CheckLevel:isOn()Z,0.11067604,0.88336557,1.00000000,6683.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/LinkedFlowScope:createEntryLattice(Lcom/google/javascript/jscomp/Scope;)Lcom/google/javascript/jscomp/LinkedFlowScope;,0.09312739,0.37005135,1.00000000,2807.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/NodeUtil:isStatementBlock(Lcom/google/javascript/rhino/Node;)Z,0.10172089,0.72564193,1.00000000,5492.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/ProxyObjectType:getReferencedObjTypeInternal()Lcom/google/javascript/rhino/jstype/ObjectType;,0.14699177,0.04495238,1.00000000,336.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/JSDocInfo$LazilyInitializedInfo:<init>(Lcom/google/javascript/rhino/JSDocInfo$1;)V,0.08148613,0.36303748,1.00000000,2753.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/parsing/JsDocTokenStream:isJSDocString(I)Z,0.15654914,0.41021087,2.00000000,3110.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/InstanceObjectType:hasReferenceName()Z,0.21326396,0.86525625,2.00000000,6544.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/JSType:isNoResolvedType()Z,0.21533767,0.86417399,2.00000000,6544.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createFunctionType(Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/FunctionType;,0.20186476,0.86488876,2.00000000,6543.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/Node:isQualifiedName()Z,0.42404140,0.43087561,1.00000000,3248.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/DataFlowAnalysis$BranchedForwardDataFlowAnalysis:isForward()Z,0.08522447,0.36020289,1.00000000,2733.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/UnionTypeBuilder:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V,0.25878907,0.86446507,2.00000000,6544.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/Node:isParamList()Z,0.15276346,0.64854854,1.00000000,4909.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/Compiler:prepareAst(Lcom/google/javascript/rhino/Node;)V,0.12795393,0.87070388,1.00000000,6574.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/JSDocInfo:addMarker()Lcom/google/javascript/rhino/JSDocInfo$Marker;,0.15223757,0.51555558,2.00000000,3909.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/parsing/JsDocInfoParser:getSourceName()Ljava/lang/String;,0.09080480,0.40684388,1.00000000,3084.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/TypedScopeCreator$FirstOrderFunctionAnalyzer:enterScope(Lcom/google/javascript/jscomp/NodeTraversal;)V,0.10424011,0.36091651,1.00000000,2732.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/NodeTraversal:getInputId()Lcom/google/javascript/rhino/InputId;,0.11856666,0.36000500,1.00000000,2732.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/TypeInference:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;Lcom/google/javascript/jscomp/ControlFlowGraph;Lcom/google/javascript/jscomp/type/ReverseAbstractInterpreter;Lcom/google/javascript/jscomp/Scope;Ljava/util/Map;)V,0.17568537,0.36192716,1.00000000,2732.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/Node:getParent()Lcom/google/javascript/rhino/Node;,0.38917358,0.86178883,1.00000000,6474.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/Compiler:<init>(Ljava/io/PrintStream;)V,0.11268678,0.88729420,1.00000000,6700.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/DependencyOptions:<init>()V,0.07669892,0.88375902,1.00000000,6693.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/JSDocInfo:getExtendedInterfaces()Ljava/util/List;,0.08411038,0.02397447,1.00000000,181.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/DataFlowAnalysis:<init>(Lcom/google/javascript/jscomp/ControlFlowGraph;Lcom/google/javascript/jscomp/JoinOp;)V,0.08749740,0.39890914,1.00000000,3024.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/ObjectType:detectImplicitPrototypeCycle()Z,0.16547116,0.04541151,1.00000000,336.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/CompilerOptions:getWarningsGuard()Lcom/google/javascript/jscomp/WarningsGuard;,0.08189372,0.88241092,1.00000000,6683.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/parsing/JsDocTokenStream:addToString(I)V,0.14680540,0.52003384,2.00000000,3944.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/TypeCheck:checkNoTypeCheckSection(Lcom/google/javascript/rhino/Node;Z)V,0.20637531,0.32782081,1.00000000,2480.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/Node:isEquivalentTo(Lcom/google/javascript/rhino/Node;)Z,0.09650681,0.44591946,1.00000000,3373.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/ProxyObjectType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/rhino/jstype/JSType;)V,0.09503414,0.07180487,1.00000000,539.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/BooleanType:toStringHelper(Z)Ljava/lang/String;,0.15782567,0.86429951,2.00000000,6546.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/JSDocInfo:isStableIdGenerator()Z,0.07863571,0.00952723,1.00000000,70.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/Compiler:getDiagnosticGroups()Lcom/google/javascript/jscomp/DiagnosticGroups;,0.08668725,0.88305036,1.00000000,6685.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/Node:newString(ILjava/lang/String;)Lcom/google/javascript/rhino/Node;,0.16219227,0.98482176,2.00000000,7450.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/ControlFlowAnalysis:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.19780447,0.41328012,1.00000000,3125.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/NodeUtil:isGet(Lcom/google/javascript/rhino/Node;)Z,0.11237471,0.69622955,1.00000000,5267.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/Scope:createGlobalScope(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/jscomp/Scope;,0.08628797,0.70986731,1.00000000,5378.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/NodeTraversal:getScope()Lcom/google/javascript/jscomp/Scope;,0.22838732,0.70068768,1.00000000,5291.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/WarningsGuard:getPriority()I,0.07667378,0.88001532,1.00000000,6665.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/ControlFlowAnalysis:shouldTraverse(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Z,0.30093264,0.41409164,1.00000000,3125.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/TypedScopeCreator$FirstOrderFunctionAnalyzer:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.33198019,0.36447351,1.00000000,2732.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/NamedType:hashCode()I,0.07162203,0.02152685,1.00000000,162.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/BasicErrorManager$ErrorWithLevel:<init>(Lcom/google/javascript/jscomp/JSError;Lcom/google/javascript/jscomp/CheckLevel;)V,0.07746430,0.21155538,1.00000000,1604.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/Node:getInputId()Lcom/google/javascript/rhino/InputId;,0.13831455,0.87366821,1.00000000,6605.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/VoidType:toStringHelper(Z)Ljava/lang/String;,0.15782567,0.86389937,2.00000000,6543.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/parsing/JsDocInfoParser$ExtendedTypeInfo:<init>(Lcom/google/javascript/rhino/JSTypeExpression;II)V,0.09365778,0.04143182,1.00000000,313.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/FunctionTypeBuilder$UnknownFunctionContents:get()Lcom/google/javascript/jscomp/FunctionTypeBuilder$FunctionContents;,0.08065959,0.35103075,1.00000000,2665.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/ProxyObjectType:getReferencedTypeInternal()Lcom/google/javascript/rhino/jstype/JSType;,0.16250143,0.06763018,1.00000000,505.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/parsing/IRFactory:<init>(Ljava/lang/String;Lcom/google/javascript/rhino/jstype/StaticSourceFile;Lcom/google/javascript/jscomp/parsing/Config;Lcom/google/javascript/rhino/head/ErrorReporter;)V,0.11998270,0.88935606,1.00000000,6723.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/NodeTraversal$AbstractScopedCallback:shouldTraverse(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Z,0.11077475,0.36021794,1.00000000,2733.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/parsing/IRFactory:transform(Lcom/google/javascript/rhino/head/ast/AstNode;)Lcom/google/javascript/rhino/Node;,0.11541938,0.88935884,1.00000000,6723.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/BasicErrorManager:<init>()V,0.08181060,0.88694276,1.00000000,6712.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/NodeTraversal:traverse(Lcom/google/javascript/jscomp/AbstractCompiler;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/NodeTraversal$Callback;)V,0.17522877,0.87462147,1.00000000,6604.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/JSDocInfo:hasType()Z,0.18262136,0.50243760,1.00000000,3799.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/TypedScopeCreator$AbstractScopeBuilder:defineSlot(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/JSType;)V,0.11012691,0.35052878,1.00000000,2659.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/PrepareAst$PrepareAnnotations:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.17298509,0.86872169,1.00000000,6574.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/JSType:hasAnyTemplateTypesInternal()Z,0.16867631,0.86430350,2.00000000,6544.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/CompilerOptions:<init>()V,0.08157017,0.88422580,1.00000000,6692.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/CompilerOptions:setCodingConvention(Lcom/google/javascript/jscomp/CodingConvention;)V,0.07162203,0.77909896,1.00000000,5905.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/FunctionType:getSuperClassConstructor()Lcom/google/javascript/rhino/jstype/FunctionType;,0.45940710,0.86713257,2.00000000,6543.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/ComposeWarningsGuard:level(Lcom/google/javascript/jscomp/JSError;)Lcom/google/javascript/jscomp/CheckLevel;,0.15379547,0.25428286,1.00000000,1922.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createFromTypeNodes(Lcom/google/javascript/rhino/Node;Ljava/lang/String;Lcom/google/javascript/rhino/jstype/StaticScope;)Lcom/google/javascript/rhino/jstype/JSType;,0.14373742,0.34535633,1.00000000,2621.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/JSTypeNative:values()[Lcom/google/javascript/rhino/jstype/JSTypeNative;,0.14320748,0.86345490,2.00000000,6543.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createFunctionType(Lcom/google/javascript/rhino/jstype/JSType;Z[Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/FunctionType;,0.18077295,0.86381841,2.00000000,6543.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/graph/LinkedDirectedGraph:isConnectedInDirection(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)Z,0.08303710,0.44812329,1.00000000,3398.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/testing/TestErrorReporter:<init>([Ljava/lang/String;[Ljava/lang/String;)V,0.06653603,0.10366571,1.00000000,784.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:<init>(Lcom/google/javascript/rhino/ErrorReporter;Z)V,0.16633464,0.86417092,2.00000000,6543.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/ErrorFormat$2:toFormatter(Lcom/google/javascript/jscomp/SourceExcerptProvider;Z)Lcom/google/javascript/jscomp/MessageFormatter;,0.08726401,0.88287164,1.00000000,6681.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/TypedScopeCreator$AbstractScopeBuilder:assertDefinitionNode(Lcom/google/javascript/rhino/Node;I)V,0.14332349,0.35722484,1.00000000,2708.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/PropertyMap:getPrimaryParent()Lcom/google/javascript/rhino/jstype/PropertyMap;,0.25021216,0.45033314,2.00000000,3405.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/AbstractMessageFormatter:<init>(Lcom/google/javascript/jscomp/SourceExcerptProvider;)V,0.07669498,0.88684336,1.00000000,6714.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/parsing/IRFactory:transformTree(Lcom/google/javascript/rhino/head/ast/AstRoot;Lcom/google/javascript/rhino/jstype/StaticSourceFile;Ljava/lang/String;Lcom/google/javascript/jscomp/parsing/Config;Lcom/google/javascript/rhino/head/ErrorReporter;)Lcom/google/javascript/rhino/Node;,0.09976807,0.88855359,1.00000000,6723.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/BasicErrorManager$LeveledJSErrorComparator:compare(Lcom/google/javascript/jscomp/BasicErrorManager$ErrorWithLevel;Lcom/google/javascript/jscomp/BasicErrorManager$ErrorWithLevel;)I,0.07637561,0.21171399,1.00000000,1605.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/parsing/JsDocTokenStream:getJsDocToken()Lcom/google/javascript/jscomp/parsing/JsDocToken;,0.22414065,0.52235566,2.00000000,3949.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/SyntacticScopeCreator$DefaultRedeclarationHandler:<init>(Lcom/google/javascript/jscomp/SyntacticScopeCreator;Lcom/google/javascript/jscomp/SyntacticScopeCreator$1;)V,0.08155402,0.87255389,1.00000000,6607.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/LinkedFlowScope:optimize()Lcom/google/javascript/jscomp/LinkedFlowScope;,0.07669241,0.36109578,1.00000000,2741.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/PrepareAst$PrepareAnnotations:<init>()V,0.07755460,0.86781917,1.00000000,6574.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/JSType:isParameterizedType()Z,0.27065091,0.86439090,2.00000000,6544.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/PrototypeObjectType:setPrettyPrint(Z)V,0.16775234,0.86355712,2.00000000,6543.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/Node:isReturn()Z,0.14398775,0.45480158,1.00000000,3445.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/TypedScopeCreator$DeferredSetType:resolve(Lcom/google/javascript/jscomp/Scope;)V,0.13090730,0.35670512,1.00000000,2703.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/JSType:checkEquivalenceHelper(Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/jstype/EquivalenceMethod;)Z,0.72108837,0.87193069,2.00000000,6552.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/TypedScopeCreator$AbstractScopeBuilder:resolveStubDeclarations()V,0.29323241,0.36288817,1.00000000,2732.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:registerPropertyOnType(Ljava/lang/String;Lcom/google/javascript/rhino/jstype/JSType;)V,0.29669275,0.86522459,2.00000000,6543.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/JSType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V,0.20110846,0.86537757,2.00000000,6544.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/ProxyObjectType:toMaybeParameterizedType()Lcom/google/javascript/rhino/jstype/ParameterizedType;,0.28914005,0.05295256,1.00000000,385.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/JSDocInfoBuilder:recordBlockDescription(Ljava/lang/String;)Z,0.08799022,0.01367986,1.00000000,102.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/LoggerErrorManager:<init>(Lcom/google/javascript/jscomp/MessageFormatter;Ljava/util/logging/Logger;)V,0.08698558,0.86812625,1.00000000,6573.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/Scope$Var:getParentNode()Lcom/google/javascript/rhino/Node;,0.10248459,0.42879271,1.00000000,3249.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/DataFlowAnalysis:analyze()V,0.08910239,0.39858824,1.00000000,3023.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/JSType:isFunctionType()Z,0.51085681,0.86650633,2.00000000,6544.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/JSType:toMaybeRecordType()Lcom/google/javascript/rhino/jstype/RecordType;,0.23817041,0.86438399,2.00000000,6544.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/NodeTraversal:pushScope(Lcom/google/javascript/rhino/Node;)V,0.13065726,0.87318382,1.00000000,6604.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/FunctionBuilder:build()Lcom/google/javascript/rhino/jstype/FunctionType;,0.28282368,0.86529600,2.00000000,6543.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/RhinoErrorReporter:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;)V,0.09506808,0.88546815,1.00000000,6700.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/parsing/JsDocInfoParser:parseTypeName(Lcom/google/javascript/jscomp/parsing/JsDocToken;)Lcom/google/javascript/rhino/Node;,0.15859646,0.39196396,1.00000000,2962.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/ProxyObjectType:isNoType()Z,0.22445035,0.04857442,1.00000000,353.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/ValueType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V,0.20224581,0.86524467,2.00000000,6543.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/CompilerOptions:enables(Lcom/google/javascript/jscomp/DiagnosticGroup;)Z,0.08962152,0.88281430,1.00000000,6683.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/TypedScopeCreator:declareNativeValueType(Lcom/google/javascript/jscomp/Scope;Ljava/lang/String;Lcom/google/javascript/rhino/jstype/JSTypeNative;)V,0.11913167,0.36062704,1.00000000,2734.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/Node:setLineno(I)V,0.10373909,0.88949360,1.00000000,6724.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/Scope:getVar(Ljava/lang/String;)Lcom/google/javascript/jscomp/Scope$Var;,0.38773501,0.66439080,1.00000000,5007.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/JSDocInfo:hasThisType()Z,0.08474202,0.40308772,1.00000000,3056.00000000,2.00000000,7850.00000000
com/google/javascript/jscomp/parsing/JsDocInfoParser:createJSTypeExpression(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/JSTypeExpression;,0.10417070,0.39839958,1.00000000,3020.00000000,2.00000000,7850.00000000
com/google/javascript/rhino/jstype/ArrowType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/JSType;Z)V,0.19910733,0.86488920,2.00000000,6543.00000000,2.00000000,7850.00000000
