,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/jscomp/MakeDeclaredNamesUnique$ContextualRenamer:incrementNameCount(Ljava/lang/String;)I,0.09055545,0.11744630,1.00000000,810.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/parsing/IRFactory:newStringNode(ILjava/lang/String;)Lcom/google/javascript/rhino/Node;,0.10147418,0.88146708,1.00000000,6083.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setTagAsStrict(Z)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.09048633,0.48352440,1.00000000,3336.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/CompilerInput:<init>(Lcom/google/javascript/jscomp/JSSourceFile;)V,0.09448871,0.86087564,1.00000000,5942.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/ReferenceCollectingCallback$ReferenceCollection:isWellDefined()Z,0.13220989,0.02602359,1.00000000,179.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/CheckLevel:isOn()Z,0.09872045,0.87883967,1.00000000,6063.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createArrowType(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/ArrowType;,0.10484476,0.91297377,1.00000000,6303.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/ReferenceCollectingCallback:isBlockBoundary(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Z,0.19491119,0.04591281,1.00000000,311.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/AstValidator:validateHasSourceName(Lcom/google/javascript/rhino/Node;)V,0.10074595,0.49676508,1.00000000,3424.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/Node:createProp(ILjava/lang/Object;Lcom/google/javascript/rhino/Node$PropListItem;)Lcom/google/javascript/rhino/Node$PropListItem;,0.09492999,0.93343719,1.00000000,6444.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/FunctionParamBuilder:hasOptionalOrVarArgs()Z,0.10387791,0.91313877,1.00000000,6303.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/AstValidator:validateExprStmt(Lcom/google/javascript/rhino/Node;)V,0.16405895,0.43992786,1.00000000,3028.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:validAssignmentTarget(Lcom/google/javascript/rhino/Node;)Z,0.14660433,0.46288104,1.00000000,3193.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/parsing/IRFactory:createTemplateNode()Lcom/google/javascript/rhino/Node;,0.10551932,0.89122909,1.00000000,6150.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/JsAst:<init>(Lcom/google/javascript/jscomp/SourceFile;)V,0.10067757,0.86731447,1.00000000,5984.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/CodeGenerator:identifierEscape(Ljava/lang/String;)Ljava/lang/String;,0.09611043,0.47212730,1.00000000,3256.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique:<init>()V,0.10094935,0.21832758,1.00000000,1506.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/AbstractCompiler:setLifeCycleStage(Lcom/google/javascript/jscomp/AbstractCompiler$LifeCycleStage;)V,0.09107875,0.21483739,1.00000000,1483.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/Tracer:stop()J,0.09483977,0.86549941,1.00000000,5975.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/Scope:getVars()Ljava/util/Iterator;,0.09178341,0.45423623,1.00000000,3140.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/NullType:toString()Ljava/lang/String;,0.08762103,0.91263884,1.00000000,6303.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique$ContextualRenamer:getReplacementName(Ljava/lang/String;)Ljava/lang/String;,0.08827101,0.21816869,1.00000000,1506.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:resetForTypeCheck()V,0.11072738,0.91330521,1.00000000,6303.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/Compiler:getErrors()[Lcom/google/javascript/jscomp/JSError;,0.08791227,0.79899085,1.00000000,5518.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/Node:getFirstChild()Lcom/google/javascript/rhino/Node;,0.64791940,0.95559023,1.00000000,6498.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/VoidType:getDisplayName()Ljava/lang/String;,0.08762103,0.91264009,1.00000000,6303.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/Normalize$ScopeTicklingCallback:exitScope(Lcom/google/javascript/jscomp/NodeTraversal;)V,0.09030821,0.21275274,1.00000000,1467.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/DiagnosticGroups:<init>()V,0.08818944,0.87843556,1.00000000,6065.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/Node:setVarArgs(Z)V,0.09830572,0.91342530,1.00000000,6305.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/Normalize:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.14954315,0.21397707,1.00000000,1468.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/NodeUtil:opToStr(I)Ljava/lang/String;,0.11176324,0.50207421,1.00000000,3463.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/InstanceObjectType:getImplicitPrototype()Lcom/google/javascript/rhino/jstype/ObjectType;,0.13637039,0.91576930,1.00000000,6304.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/Compiler:acceptConstKeyword()Z,0.08902673,0.86456564,1.00000000,5971.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/Compiler:addChangeHandler(Lcom/google/javascript/jscomp/CodeChangeHandler;)V,0.10015390,0.88026288,1.00000000,6076.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/CompilerOptions:setWarningLevel(Lcom/google/javascript/jscomp/DiagnosticGroup;Lcom/google/javascript/jscomp/CheckLevel;)V,0.10431507,0.87612934,1.00000000,6045.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/AstValidator$1:<init>(Lcom/google/javascript/jscomp/AstValidator;)V,0.08762103,0.49549538,1.00000000,3418.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/FunctionType:hasInstanceType()Z,0.10216864,0.91331312,1.00000000,6303.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/Node$StringNode:getString()Ljava/lang/String;,0.42954007,0.89602426,1.00000000,6138.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/VoidType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V,0.10579010,0.91297413,1.00000000,6303.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/ErrorFunctionType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Ljava/lang/String;)V,0.14549687,0.91463413,1.00000000,6303.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique$ContextualRenamer:<init>()V,0.08836530,0.21831359,1.00000000,1507.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/AstValidator:validateRoot(Lcom/google/javascript/rhino/Node;)V,0.17398479,0.48135078,1.00000000,3314.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/NullType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V,0.10579010,0.91297413,1.00000000,6303.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/CodePrinter$Builder:build()Ljava/lang/String;,0.09576868,0.50067271,1.00000000,3453.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/parsing/IRFactory:maybeSetLengthFrom(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/mozilla/rhino/ast/AstNode;)V,0.09575547,0.89088297,1.00000000,6150.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/Compiler:throwInternalError(Ljava/lang/String;Ljava/lang/Exception;)V,0.09021419,0.00162337,1.00000000,11.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/InstanceObjectType:getConstructor()Lcom/google/javascript/rhino/jstype/FunctionType;,0.13946243,0.91557818,1.00000000,6304.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/ReferenceCollectingCallback$Reference:isInitializingDeclaration()Z,0.23078645,0.02800031,1.00000000,188.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/ComposeWarningsGuard$GuardComparator:<init>(Ljava/util/Map;Lcom/google/javascript/jscomp/ComposeWarningsGuard$1;)V,0.09404729,0.87872191,1.00000000,6065.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/Node:createProp(IILcom/google/javascript/rhino/Node$PropListItem;)Lcom/google/javascript/rhino/Node$PropListItem;,0.09400378,0.98669714,1.00000000,6809.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/ComposeWarningsGuard$GuardComparator:<init>(Ljava/util/Map;)V,0.08797987,0.87840290,1.00000000,6065.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique:exitScope(Lcom/google/javascript/jscomp/NodeTraversal;)V,0.09641799,0.22129967,1.00000000,1525.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/CompilerOptions:shouldColorizeErrorOutput()Z,0.08849803,0.87781033,1.00000000,6061.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setLineBreak(Z)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.09048633,0.49322696,1.00000000,3403.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/parsing/IRFactory:access$1200(Lcom/google/javascript/jscomp/parsing/IRFactory;ILcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node;,0.09591892,0.72938709,1.00000000,5035.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/FunctionType:isInterface()Z,0.11822745,0.91496553,1.00000000,6304.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/Normalize$DuplicateDeclarationHandler:<init>(Lcom/google/javascript/jscomp/Normalize;Lcom/google/javascript/jscomp/Normalize$1;)V,0.09425012,0.21258171,1.00000000,1467.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/InstanceObjectType:getReferenceName()Ljava/lang/String;,0.11207309,0.91433172,1.00000000,6304.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/JSType:isNoType()Z,0.10124457,0.91335983,1.00000000,6304.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/ClosureCodingConvention:<init>()V,0.09955869,0.88096226,1.00000000,6078.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/NodeUtil:isStatementBlock(Lcom/google/javascript/rhino/Node;)Z,0.18645713,0.72141608,1.00000000,4981.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/AstValidator:validateIsSynthetic(Lcom/google/javascript/rhino/Node;)V,0.12459335,0.49708321,1.00000000,3424.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/NodeUtil:isConstantName(Lcom/google/javascript/rhino/Node;)Z,0.10742819,0.19754255,1.00000000,1362.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/CodeConsumer:addIdentifier(Ljava/lang/String;)V,0.09610954,0.47154296,1.00000000,3252.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/PrepareAst:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.10342900,0.86350865,1.00000000,5959.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/Compiler:stopTracer(Lcom/google/javascript/jscomp/Tracer;Ljava/lang/String;)V,0.11303687,0.86411814,1.00000000,5962.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/PrepareAst$PrepareAnnotations:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;)V,0.09656474,0.86314123,1.00000000,5959.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/JSType:isNoResolvedType()Z,0.10124457,0.91318157,1.00000000,6304.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createFunctionType(Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/FunctionType;,0.11029807,0.91396520,1.00000000,6303.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processAstRoot(Lcom/google/javascript/jscomp/mozilla/rhino/ast/AstRoot;)Lcom/google/javascript/rhino/Node;,0.11629796,0.89152824,1.00000000,6150.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/CompilerInput:<init>(Lcom/google/javascript/jscomp/SourceAst;Z)V,0.10539958,0.86164887,1.00000000,5943.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/parsing/IRFactory:transform(Lcom/google/javascript/jscomp/mozilla/rhino/ast/AstNode;)Lcom/google/javascript/rhino/Node;,0.11986662,0.89218641,1.00000000,6150.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/UnionTypeBuilder:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V,0.09560488,0.91355885,1.00000000,6304.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/Normalize$VerifyConstants:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.25149831,0.19296814,1.00000000,1317.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/CodeChangeHandler$RecentChange:hasCodeChanged()Z,0.08935120,0.86519159,1.00000000,5975.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processExpressionStatement(Lcom/google/javascript/jscomp/mozilla/rhino/ast/ExpressionStatement;)Lcom/google/javascript/rhino/Node;,0.11290401,0.79270759,1.00000000,5468.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/Node:hasChild(Lcom/google/javascript/rhino/Node;)Z,0.11591917,0.50606864,1.00000000,3497.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/CodeConsumer:appendBlockStart()V,0.09672950,0.29530762,1.00000000,2036.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/Node:setIsSyntheticBlock(Z)V,0.10811142,0.88906316,1.00000000,6135.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/Node:getParent()Lcom/google/javascript/rhino/Node;,0.39734412,0.86516666,1.00000000,5937.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/FunctionType:getInstanceType()Lcom/google/javascript/rhino/jstype/ObjectType;,0.12325063,0.91469591,1.00000000,6303.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/Compiler:<init>(Ljava/io/PrintStream;)V,0.12479542,0.88229532,1.00000000,6076.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/ReferenceCollectingCallback$Reference:<init>(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/jscomp/ReferenceCollectingCallback$BasicBlock;)V,0.12155161,0.04570740,1.00000000,309.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/Node$IntPropListItem:<init>(IILcom/google/javascript/rhino/Node$PropListItem;)V,0.09881438,0.98701107,1.00000000,6809.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:getNativeType(Lcom/google/javascript/rhino/jstype/JSTypeNative;)Lcom/google/javascript/rhino/jstype/JSType;,0.14098580,0.91906287,1.00000000,6312.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/NodeTraversal:traverseBranch(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.47509602,0.87514268,1.00000000,5991.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/Compiler:toSource(Lcom/google/javascript/rhino/Node;)Ljava/lang/String;,0.09626611,0.47452386,1.00000000,3273.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setLineLengthThreshold(I)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.09048633,0.49076371,1.00000000,3386.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/CompilerOptions:getWarningsGuard()Lcom/google/javascript/jscomp/WarningsGuard;,0.09287357,0.87810950,1.00000000,6063.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processVariableDeclaration(Lcom/google/javascript/jscomp/mozilla/rhino/ast/VariableDeclaration;)Lcom/google/javascript/rhino/Node;,0.11243158,0.62450473,1.00000000,4306.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/Node:isEquivalentTo(Lcom/google/javascript/rhino/Node;)Z,0.10306799,0.45898686,1.00000000,3166.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique$ContextualRenamer:forChildScope()Lcom/google/javascript/jscomp/MakeDeclaredNamesUnique$Renamer;,0.11805639,0.17357854,1.00000000,1197.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/Compiler:hasErrors()Z,0.09918908,0.52263756,1.00000000,3602.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/ReferenceCollectingCallback$Reference:getNode()Lcom/google/javascript/rhino/Node;,0.11422391,0.03850703,1.00000000,264.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/Compiler:getDiagnosticGroups()Lcom/google/javascript/jscomp/DiagnosticGroups;,0.09779905,0.87858062,1.00000000,6064.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/ReferenceCollectingCallback$Reference:isLvalue()Z,0.25365088,0.02755449,1.00000000,184.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/Node:newString(ILjava/lang/String;)Lcom/google/javascript/rhino/Node;,0.14189272,0.98477175,1.00000000,6793.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique:findDeclaredNames(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/MakeDeclaredNamesUnique$Renamer;)V,0.30419667,0.22284004,1.00000000,1525.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/CodePrinter$CompactCodePrinter:maybeLineBreak()V,0.13052960,0.39307050,1.00000000,2707.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/RhinoErrorReporter:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;Lcom/google/javascript/jscomp/RhinoErrorReporter$1;)V,0.09865980,0.88069866,1.00000000,6076.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/CodeGenerator:add(Lcom/google/javascript/rhino/Node;)V,0.14730332,0.50087535,1.00000000,3453.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/ObjectType:hasCachedValues()Z,0.08828836,0.91263908,1.00000000,6303.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/JSType:hashCode()I,0.08272730,0.91257404,1.00000000,6304.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/JsAst:getInputId()Lcom/google/javascript/rhino/InputId;,0.08861378,0.86070905,1.00000000,5943.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createOptionalParameters([Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/Node;,0.12512486,0.91396866,1.00000000,6303.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/NodeTraversal:getScope()Lcom/google/javascript/jscomp/Scope;,0.16759109,0.68557441,1.00000000,4727.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/Node:clonePropsFrom(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node;,0.09990521,0.93051369,1.00000000,6417.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/WarningsGuard:getPriority()I,0.08789600,0.87548217,1.00000000,6045.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/Scope$Var:getJSDocInfo()Lcom/google/javascript/rhino/JSDocInfo;,0.11221258,0.22374314,1.00000000,1544.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/Compiler:getSourceLine(Ljava/lang/String;I)Ljava/lang/String;,0.10006489,0.00939394,1.00000000,63.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/Node:getJSType()Lcom/google/javascript/rhino/jstype/JSType;,0.10154746,0.64236713,1.00000000,4414.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/PrepareAst$PrepareAnnotations:annotateDispatchers(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.18093179,0.71360054,1.00000000,4920.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/DiagnosticGroupWarningsGuard:<init>(Lcom/google/javascript/jscomp/DiagnosticGroup;Lcom/google/javascript/jscomp/CheckLevel;)V,0.11019403,0.87921292,1.00000000,6064.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/Node:getInputId()Lcom/google/javascript/rhino/InputId;,0.17523689,0.86872720,1.00000000,5990.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/Tracer:stop(I)J,0.10384104,0.86611787,1.00000000,5975.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/JSModule:getInputs()Ljava/util/List;,0.10033468,0.76516257,1.00000000,5279.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/StringType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V,0.10579010,0.91297413,1.00000000,6303.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/InlineObjectLiterals$InliningBehavior$1:visit(Lcom/google/javascript/rhino/Node;)V,0.18129959,0.00310585,1.00000000,15.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/ReferenceCollectingCallback:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;Lcom/google/javascript/jscomp/ReferenceCollectingCallback$Behavior;Lcom/google/common/base/Predicate;)V,0.08795766,0.04520773,1.00000000,311.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/CompilerOptions:getCodingConvention()Lcom/google/javascript/jscomp/CodingConvention;,0.09078825,0.86586167,1.00000000,5980.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/BasicErrorManager:<init>()V,0.09311567,0.88253491,1.00000000,6088.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/NodeTraversal:traverse(Lcom/google/javascript/jscomp/AbstractCompiler;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/NodeTraversal$Callback;)V,0.11960501,0.86955782,1.00000000,5991.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/Compiler:getExternsInOrder()Ljava/util/List;,0.09233444,0.04331958,1.00000000,298.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/BasicErrorManager:getErrors()[Lcom/google/javascript/jscomp/JSError;,0.09283682,0.79927054,1.00000000,5518.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/Scope:getRootNode()Lcom/google/javascript/rhino/Node;,0.11784844,0.45491058,1.00000000,3141.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/Node$AbstractPropListItem:getType()I,0.10182659,0.95446118,1.00000000,6586.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/ReferenceCollectingCallback:addReference(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/jscomp/Scope$Var;Lcom/google/javascript/jscomp/ReferenceCollectingCallback$Reference;)V,0.10550023,0.04494221,1.00000000,309.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/PrepareAst$PrepareAnnotations:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.18631457,0.86386856,1.00000000,5959.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/PrepareAst:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;)V,0.09627675,0.86313979,1.00000000,5959.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/CompilerOptions:<init>()V,0.09377774,0.87862149,1.00000000,6065.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/NodeUtil:isFunctionDeclaration(Lcom/google/javascript/rhino/Node;)Z,0.20169426,0.61143259,1.00000000,4217.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/CompilerOptions:setCodingConvention(Lcom/google/javascript/jscomp/CodingConvention;)V,0.08272730,0.76349519,1.00000000,5276.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/jstype/FunctionType:getSuperClassConstructor()Lcom/google/javascript/rhino/jstype/FunctionType;,0.14217344,0.91563388,1.00000000,6303.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/ComposeWarningsGuard$GuardComparator:compare(Lcom/google/javascript/jscomp/WarningsGuard;Lcom/google/javascript/jscomp/WarningsGuard;)I,0.09254548,0.87857350,1.00000000,6064.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/CodeGenerator:addIdentifier(Ljava/lang/String;)V,0.12249879,0.47231473,1.00000000,3256.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/AstValidator:validateCodeRoot(Lcom/google/javascript/rhino/Node;)V,0.18624492,0.49203984,1.00000000,3387.00000000,2.00000000,7197.00000000
com/google/javascript/rhino/Node:getLastChild()Lcom/google/javascript/rhino/Node;,0.27608452,0.97746060,1.00000000,6706.00000000,2.00000000,7197.00000000
com/google/javascript/jscomp/GoogleCodingConvention:<init>()V,0.08828763,0.75223792,1.00000000,5197.00000000,2.00000000,7197.00000000
