,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/jscomp/ControlFlowGraph:isEnteringNewCfgNode(Lcom/google/javascript/rhino/Node;)Z,0.25212789,0.39999806,1.00000000,2924.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/graph/LinkedDirectedGraph$AnnotatedLinkedDirectedGraphEdge:setAnnotation(Lcom/google/javascript/jscomp/graph/Annotation;)V,0.07460400,0.00332853,1.00000000,24.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/CheckPathsBetweenNodes:<init>(Lcom/google/javascript/jscomp/graph/DiGraph;Lcom/google/javascript/jscomp/graph/DiGraph$DiGraphNode;Lcom/google/javascript/jscomp/graph/DiGraph$DiGraphNode;Lcom/google/common/base/Predicate;Lcom/google/common/base/Predicate;Z)V,0.07102153,0.00347041,1.00000000,25.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setLineBreak(Z)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.06006721,0.50134699,1.00000000,3672.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/CheckLevel:isOn()Z,0.06536159,0.88569377,1.00000000,6485.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createArrowType(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/ArrowType;,0.06977544,0.91549839,1.00000000,6709.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/graph/LinkedDirectedGraph$LinkedDirectedGraphNode:getValue()Ljava/lang/Object;,0.09269046,0.47223508,1.00000000,3459.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/AstValidator:validateHasSourceName(Lcom/google/javascript/rhino/Node;)V,0.07027785,0.50738795,1.00000000,3712.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/Node:createProp(ILjava/lang/Object;Lcom/google/javascript/rhino/Node$PropListItem;)Lcom/google/javascript/rhino/Node$PropListItem;,0.06322338,0.94203302,1.00000000,6903.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/Tracer$ThreadTrace:isInitialized()Z,0.06245423,0.54073756,1.00000000,3957.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/AstValidator:validateChildCount(Lcom/google/javascript/rhino/Node;I)V,0.16387727,0.50925108,1.00000000,3711.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/NodeTraversal:getCompiler()Lcom/google/javascript/jscomp/Compiler;,0.06564830,0.13011185,1.00000000,951.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/JSDocInfoBuilder:<init>(Z)V,0.06258463,0.51862207,1.00000000,3805.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/AstValidator:validateExprStmt(Lcom/google/javascript/rhino/Node;)V,0.15888500,0.44949560,1.00000000,3283.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:validAssignmentTarget(Lcom/google/javascript/rhino/Node;)Z,0.11238166,0.61734392,1.00000000,4524.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/graph/Graph:popEdgeAnnotations()V,0.06274193,0.00374940,1.00000000,27.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/JsAst:<init>(Lcom/google/javascript/jscomp/SourceFile;)V,0.06621061,0.87444991,1.00000000,6404.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique:<init>()V,0.06783292,0.23986298,1.00000000,1756.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/Node:getChildAtIndex(I)Lcom/google/javascript/rhino/Node;,0.12333312,0.47456157,1.00000000,3473.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/AbstractCompiler:setLifeCycleStage(Lcom/google/javascript/jscomp/AbstractCompiler$LifeCycleStage;)V,0.06125353,0.23639932,1.00000000,1732.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/Tracer:stop()J,0.06245827,0.54075906,1.00000000,3957.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/Scope:getVars()Ljava/util/Iterator;,0.06488283,0.46549521,1.00000000,3415.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/Node:isScript()Z,0.18911167,0.87890221,1.00000000,6426.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/NodeTraversal:popScope()V,0.11113691,0.87557797,1.00000000,6410.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique$ContextualRenamer:getReplacementName(Ljava/lang/String;)Ljava/lang/String;,0.05856707,0.23993426,1.00000000,1758.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:resetForTypeCheck()V,0.07371437,0.91588463,1.00000000,6709.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/CodeConsumer:endFile()V,0.05939661,0.50338327,1.00000000,3687.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/Node:isNew()Z,0.12877363,0.17111741,1.00000000,1250.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/Node:getFirstChild()Lcom/google/javascript/rhino/Node;,1.00000000,0.95939844,1.00000000,6886.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/FlowSensitiveInlineVariables$1:apply(Lcom/google/javascript/rhino/Node;)Z,0.21398879,0.00337398,1.00000000,15.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/jstype/VoidType:getDisplayName()Ljava/lang/String;,0.05823286,0.91510896,1.00000000,6709.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/graph/LinkedDirectedGraph:getNodes()Ljava/util/Collection;,0.05845184,0.10997169,1.00000000,803.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/Normalize$ScopeTicklingCallback:exitScope(Lcom/google/javascript/jscomp/NodeTraversal;)V,0.06093934,0.23447369,1.00000000,1716.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/FlowSensitiveInlineVariables$Candidate$4:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.22549544,0.00774069,1.00000000,43.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/jstype/NullType:toStringHelper(Z)Ljava/lang/String;,0.06299695,0.91556558,1.00000000,6709.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/GoogleCodingConvention:isExported(Ljava/lang/String;Z)Z,0.06852644,0.17412065,1.00000000,1275.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/CheckPathsBetweenNodes:checkSomePathsWithoutBackEdges(Lcom/google/javascript/jscomp/graph/DiGraph$DiGraphNode;Lcom/google/javascript/jscomp/graph/DiGraph$DiGraphNode;)Z,0.09567056,0.00198680,1.00000000,10.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/DiagnosticGroups:<init>()V,0.05833106,0.88517623,1.00000000,6488.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/Node:setVarArgs(Z)V,0.06693681,0.91605650,1.00000000,6711.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/Normalize:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.11672503,0.23657532,1.00000000,1717.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/NodeUtil:opToStr(I)Ljava/lang/String;,0.09837087,0.51107571,1.00000000,3742.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/ControlFlowAnalysis:computeFallThrough(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node;,0.32376082,0.41295339,1.00000000,3012.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/parsing/IRFactory:access$1300(Lcom/google/javascript/jscomp/parsing/IRFactory;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/head/ast/AstNode;)V,0.08798670,0.83079851,1.00000000,6083.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/parsing/IRFactory:access$1400(Lcom/google/javascript/jscomp/parsing/IRFactory;I)I,0.07347048,0.81096891,1.00000000,5941.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/jstype/InstanceObjectType:getImplicitPrototype()Lcom/google/javascript/rhino/jstype/ObjectType;,0.09112082,0.91877966,1.00000000,6710.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/Compiler:acceptConstKeyword()Z,0.05886930,0.87157215,1.00000000,6390.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/Compiler:addChangeHandler(Lcom/google/javascript/jscomp/CodeChangeHandler;)V,0.06681927,0.88726509,1.00000000,6501.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/CompilerOptions:setWarningLevel(Lcom/google/javascript/jscomp/DiagnosticGroup;Lcom/google/javascript/jscomp/CheckLevel;)V,0.06909163,0.88137791,1.00000000,6455.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/DataFlowAnalysis$1:<init>(Lcom/google/javascript/jscomp/Scope;Ljava/util/Set;)V,0.06626019,0.04013267,1.00000000,291.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/AstValidator$1:<init>(Lcom/google/javascript/jscomp/AstValidator;)V,0.05794905,0.50611162,1.00000000,3706.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/AstValidator:validateNumber(Lcom/google/javascript/rhino/Node;)V,0.09753924,0.25682930,1.00000000,1875.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/jstype/FunctionType:hasInstanceType()Z,0.06784506,0.91604729,1.00000000,6709.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/parsing/IRFactory:newStringNode(ILjava/lang/String;)Lcom/google/javascript/rhino/Node;,0.06607416,0.88201094,1.00000000,6461.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/jstype/FunctionParamBuilder:hasOptionalOrVarArgs()Z,0.08606420,0.91576138,1.00000000,6709.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/jstype/VoidType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V,0.07041098,0.91549887,1.00000000,6709.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/jstype/ErrorFunctionType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Ljava/lang/String;)V,0.09796110,0.91743390,1.00000000,6709.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique$ContextualRenamer:<init>()V,0.05850475,0.24007358,1.00000000,1759.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/graph/Graph:<init>()V,0.05814513,0.47773316,1.00000000,3503.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/SimpleDefinitionFinder:getSimplifiedName(Lcom/google/javascript/rhino/Node;)Ljava/lang/String;,0.16577745,0.15031812,1.00000000,1091.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/NodeTraversal:traverseAtScope(Lcom/google/javascript/jscomp/Scope;)V,0.24864869,0.04488487,1.00000000,305.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/AstValidator:validateRoot(Lcom/google/javascript/rhino/Node;)V,0.17749279,0.47185943,1.00000000,3447.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/JSDocInfo:<init>(Z)V,0.06251841,0.52070504,1.00000000,3820.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/Node:setStaticSourceFile(Lcom/google/javascript/rhino/jstype/StaticSourceFile;)V,0.07298313,0.94431128,1.00000000,6916.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/CheckPathsBetweenNodes:setUp()V,0.07233606,0.00347085,1.00000000,25.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/Compiler:putCompilerInput(Lcom/google/javascript/rhino/InputId;Lcom/google/javascript/jscomp/CompilerInput;)Lcom/google/javascript/jscomp/CompilerInput;,0.06193840,0.86759320,1.00000000,6357.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/jstype/InstanceObjectType:getConstructor()Lcom/google/javascript/rhino/jstype/FunctionType;,0.09281885,0.91867990,1.00000000,6710.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/JSDocInfoBuilder:isPopulated()Z,0.05879108,0.51075711,1.00000000,3749.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/ComposeWarningsGuard$GuardComparator:<init>(Ljava/util/Map;Lcom/google/javascript/jscomp/ComposeWarningsGuard$1;)V,0.06223662,0.88580196,1.00000000,6490.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/jstype/PrototypeObjectType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Ljava/lang/String;Lcom/google/javascript/rhino/jstype/ObjectType;Z)V,0.10148797,0.91781820,1.00000000,6709.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/Node:createProp(IILcom/google/javascript/rhino/Node$PropListItem;)Lcom/google/javascript/rhino/Node$PropListItem;,0.06232131,0.98275262,1.00000000,7200.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/ComposeWarningsGuard$GuardComparator:<init>(Ljava/util/Map;)V,0.05819011,0.88542824,1.00000000,6490.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/NodeUtil:mayHaveSideEffects(Lcom/google/javascript/rhino/Node;)Z,0.07545345,0.09435607,1.00000000,689.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/Node:isCatch()Z,0.13892790,0.13185116,1.00000000,959.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique:exitScope(Lcom/google/javascript/jscomp/NodeTraversal;)V,0.06637184,0.24308693,1.00000000,1777.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/CompilerOptions:shouldColorizeErrorOutput()Z,0.05853813,0.88444819,1.00000000,6483.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/Node:setInputId(Lcom/google/javascript/rhino/InputId;)V,0.06366754,0.92198887,1.00000000,6757.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/FlowSensitiveInlineVariables:access$900(Lcom/google/javascript/jscomp/FlowSensitiveInlineVariables;)Ljava/util/Set;,0.07102153,0.00219211,1.00000000,16.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/FlowSensitiveInlineVariables$Candidate:getDefinition(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.08736685,0.00626035,1.00000000,43.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/parsing/IRFactory:access$1200(Lcom/google/javascript/jscomp/parsing/IRFactory;ILcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node;,0.06386230,0.73788004,1.00000000,5406.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/jstype/FunctionType:isInterface()Z,0.07854401,0.91828195,1.00000000,6710.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/Normalize$DuplicateDeclarationHandler:<init>(Lcom/google/javascript/jscomp/Normalize;Lcom/google/javascript/jscomp/Normalize$1;)V,0.06245524,0.23428790,1.00000000,1716.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/ControlFlowAnalysis:prioritizeFromEntryNode(Lcom/google/javascript/jscomp/graph/DiGraph$DiGraphNode;)V,0.06766479,0.40846334,1.00000000,2997.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/jstype/JSType:isNoType()Z,0.06829859,0.91605941,1.00000000,6710.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/ClosureCodingConvention:<init>()V,0.07020983,0.88834483,1.00000000,6503.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/DefinitionsRemover$FunctionDefinition:<init>(Lcom/google/javascript/rhino/Node;Z)V,0.09118454,0.09907315,1.00000000,723.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/Node:areBitFlagsSet(II)Z,0.05930633,0.11234849,1.00000000,822.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/JSModule:add(Lcom/google/javascript/jscomp/SourceFile;)V,0.06942672,0.77406263,1.00000000,5666.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/NodeUtil:isStatementBlock(Lcom/google/javascript/rhino/Node;)Z,0.12392714,0.72892407,1.00000000,5340.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/Node$AncestorIterable:<init>(Lcom/google/javascript/rhino/Node;)V,0.05952813,0.09116979,1.00000000,668.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/AstValidator:validateIsSynthetic(Lcom/google/javascript/rhino/Node;)V,0.08519042,0.50255189,1.00000000,3677.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/NodeUtil:isConstantName(Lcom/google/javascript/rhino/Node;)Z,0.07600060,0.21843957,1.00000000,1598.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/CodeConsumer:addIdentifier(Ljava/lang/String;)V,0.06605282,0.48043744,1.00000000,3517.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/PrepareAst:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.07175318,0.87079309,1.00000000,6378.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/SourceFile:builder()Lcom/google/javascript/jscomp/SourceFile$Builder;,0.06165178,0.88182714,1.00000000,6461.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/Compiler:stopTracer(Lcom/google/javascript/jscomp/Tracer;Ljava/lang/String;)V,0.06940732,0.53910594,1.00000000,3943.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/PrepareAst$PrepareAnnotations:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;)V,0.06570662,0.87030354,1.00000000,6378.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/jstype/JSType:isNoResolvedType()Z,0.06829859,0.91571386,1.00000000,6710.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/FlowSensitiveInlineVariables$Candidate:getNumUseInUseCfgNode(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.08736685,0.00626035,1.00000000,43.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/MarkNoSideEffectCalls:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.08311152,0.09175870,1.00000000,666.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createFunctionType(Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/FunctionType;,0.07415387,0.91665373,1.00000000,6709.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/CompilerInput:<init>(Lcom/google/javascript/jscomp/SourceAst;Z)V,0.06906510,0.86917850,1.00000000,6363.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/MustBeReachingVariableDef$MustDef:<init>(Lcom/google/javascript/jscomp/MustBeReachingVariableDef$MustDef;)V,0.05924074,0.02536712,1.00000000,185.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/MustBeReachingVariableDef$MustDefJoin:<init>()V,0.06148682,0.02552764,1.00000000,185.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/jstype/UnionTypeBuilder:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V,0.06337942,0.91615497,1.00000000,6710.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/Node:hasMoreThanOneChild()Z,0.11128647,0.61240009,1.00000000,4484.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/Node:isParamList()Z,0.17114009,0.65161052,1.00000000,4775.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/AstValidator:validateBinaryOp(Lcom/google/javascript/rhino/Node;)V,0.17307956,0.12344383,1.00000000,892.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/JSDocInfo:addMarker()Lcom/google/javascript/rhino/JSDocInfo$Marker;,0.06163784,0.50934913,1.00000000,3737.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/Normalize$VerifyConstants:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.20217502,0.19490215,1.00000000,1409.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/DefinitionsRemover$Definition:<init>(Z)V,0.07896609,0.14851031,1.00000000,1088.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/DefinitionsRemover$UnknownDefinition:<init>(Lcom/google/javascript/rhino/Node;Z)V,0.07728946,0.08897852,1.00000000,652.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/graph/LinkedDirectedGraph:isConnectedInDirection(Ljava/lang/Object;Lcom/google/common/base/Predicate;Ljava/lang/Object;)Z,0.07072698,0.44730160,1.00000000,3276.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/CodeConsumer:appendOp(Ljava/lang/String;Z)V,0.06827545,0.37997454,1.00000000,2781.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/CodeConsumer:appendBlockStart()V,0.06706024,0.30174991,1.00000000,2208.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/Normalize$ScopeTicklingCallback:enterScope(Lcom/google/javascript/jscomp/NodeTraversal;)V,0.07274752,0.23492642,1.00000000,1716.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/NodeUtil:isWithinLoop(Lcom/google/javascript/rhino/Node;)Z,0.11352112,0.02887766,1.00000000,208.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processScope(Lcom/google/javascript/rhino/head/ast/Scope;)Lcom/google/javascript/rhino/Node;,0.05949505,0.11533732,1.00000000,842.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/MustBeReachingVariableDef:createInitialEstimateLattice()Lcom/google/javascript/jscomp/MustBeReachingVariableDef$MustDef;,0.05836583,0.02536712,1.00000000,185.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/Node:setIsSyntheticBlock(Z)V,0.07367521,0.88515019,1.00000000,6485.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/PrepareAst$PrepareAnnotations:annotateCalls(Lcom/google/javascript/rhino/Node;)V,0.20194486,0.45942705,1.00000000,3349.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/Node$ObjectPropListItem:toString()Ljava/lang/String;,0.05469060,0.00616052,1.00000000,45.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/jstype/FunctionType:getInstanceType()Lcom/google/javascript/rhino/jstype/ObjectType;,0.08043891,0.91760387,1.00000000,6709.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/Compiler:<init>(Ljava/io/PrintStream;)V,0.08640874,0.88997664,1.00000000,6501.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/Node$IntPropListItem:<init>(IILcom/google/javascript/rhino/Node$PropListItem;)V,0.06543318,0.98312076,1.00000000,7200.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/DependencyOptions:<init>()V,0.05814700,0.88557271,1.00000000,6491.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/NodeTraversal:traverseBranch(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.64673750,0.88395590,1.00000000,6410.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/DataFlowAnalysis:<init>(Lcom/google/javascript/jscomp/ControlFlowGraph;Lcom/google/javascript/jscomp/JoinOp;)V,0.07603805,0.39482038,1.00000000,2896.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/Compiler:toSource(Lcom/google/javascript/rhino/Node;)Ljava/lang/String;,0.06372472,0.48298854,1.00000000,3536.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setLineLengthThreshold(I)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.06006721,0.50025274,1.00000000,3664.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/DefinitionsRemover$FunctionDefinition:getRValue()Lcom/google/javascript/rhino/Node;,0.07042636,0.09805230,1.00000000,718.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/parsing/JsDocInfoParser:eatTokensUntilEOL(Lcom/google/javascript/jscomp/parsing/JsDocToken;)Lcom/google/javascript/jscomp/parsing/JsDocToken;,0.07075977,0.49209637,1.00000000,3609.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/CompilerOptions:getWarningsGuard()Lcom/google/javascript/jscomp/WarningsGuard;,0.06146330,0.88473128,1.00000000,6485.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processInfixExpression(Lcom/google/javascript/rhino/head/ast/InfixExpression;)Lcom/google/javascript/rhino/Node;,0.09740256,0.65533056,1.00000000,4787.00000000,1.00000000,7601.00000000
com/google/javascript/rhino/Node:isEmpty()Z,0.17256425,0.35128783,1.00000000,2565.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/CodeGenerator:isIndirectEval(Lcom/google/javascript/rhino/Node;)Z,0.16338570,0.26056301,1.00000000,1899.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/parsing/JsDocTokenStream:addToString(I)V,0.05937441,0.51398220,1.00000000,3772.00000000,1.00000000,7601.00000000
com/google/javascript/jscomp/PassFactory:<init>(Ljava/lang/String;Z)V,0.05822308,0.88910468,1.00000000,6502.00000000,1.00000000,7601.00000000
